time,ecg
1710815005092,39
1710815005100,39
1710815005108,56
1710815005115,68
1710815005123,63
1710815005131,68
1710815005137,93
1710815005145,115
1710815005153,122
1710815005161,130
1710815005169,152
1710815005177,149
1710815005184,127
1710815005192,112
1710815005200,107
1710815005207,90
1710815005215,71
1710815005223,61
1710815005230,56
1710815005238,31
1710815005246,17
1710815005253,36
1710815005261,56
1710815005269,53
1710815005276,68
1710815005284,98
1710815005292,110
1710815005299,110
1710815005307,120
1710815005315,132
1710815005321,139
1710815005329,149
1710815005337,157
1710815005345,152
1710815005353,152
1710815005361,154
1710815005369,142
1710815005376,120
1710815005384,115
1710815005392,122
1710815005399,120
1710815005407,110
1710815005415,107
1710815005422,110
1710815005430,110
1710815005438,112
1710815005445,112
1710815005453,110
1710815005461,107
1710815005468,107
1710815005476,107
1710815005484,112
1710815005491,120
1710815005499,122
1710815005507,142
1710815005513,164
1710815005521,144
1710815005529,110
1710815005537,107
1710815005545,117
1710815005553,105
1710815005560,103
1710815005568,112
1710815005576,115
1710815005583,105
1710815005591,127
1710815005599,240
1710815005606,490
1710815005614,753
1710815005622,721
1710815005630,211
1710815005637,-333
1710815005645,-296
1710815005653,-7
1710815005660,12
1710815005668,-7
1710815005676,76
1710815005683,83
1710815005691,61
1710815005699,85
1710815005705,100
1710815005713,93
1710815005721,103
1710815005729,105
1710815005737,100
1710815005745,110
1710815005752,125
1710815005760,122
1710815005768,122
1710815005775,130
1710815005783,134
1710815005791,137
1710815005798,149
1710815005806,169
1710815005814,181
1710815005821,186
1710815005829,191
1710815005837,198
1710815005844,191
1710815005852,171
1710815005860,152
1710815005867,139
1710815005875,125
1710815005883,100
1710815005889,68
1710815005897,51
1710815005905,49
1710815005913,29
1710815005921,4
1710815005929,7
1710815005937,17
1710815005944,17
1710815005952,26
1710815005960,51
1710815005967,53
1710815005975,29
1710815005983,36
1710815005990,66
1710815005998,73
1710815006006,73
1710815006013,83
1710815006021,83
1710815006029,85
1710815006036,95
1710815006044,103
1710815006052,100
1710815006059,100
1710815006067,103
1710815006075,107
1710815006081,105
1710815006089,100
1710815006097,95
1710815006105,93
1710815006113,85
1710815006121,78
1710815006128,68
1710815006136,63
1710815006144,53
1710815006151,41
1710815006159,44
1710815006167,58
1710815006174,63
1710815006182,73
1710815006190,88
1710815006197,90
1710815006205,68
1710815006213,44
1710815006220,41
1710815006228,51
1710815006236,53
1710815006244,49
1710815006251,46
1710815006259,46
1710815006267,61
1710815006273,142
1710815006281,358
1710815006289,637
1710815006297,684
1710815006305,264
1710815006313,-291
1710815006320,-358
1710815006328,-85
1710815006336,-34
1710815006343,-68
1710815006351,19
1710815006359,39
1710815006366,-2
1710815006374,29
1710815006382,66
1710815006389,68
1710815006397,88
1710815006405,95
1710815006412,93
1710815006420,105
1710815006428,100
1710815006435,98
1710815006443,125
1710815006451,134
1710815006457,125
1710815006465,137
1710815006473,166
1710815006481,184
1710815006489,191
1710815006497,203
1710815006504,220
1710815006512,225
1710815006520,225
1710815006528,225
1710815006535,228
1710815006543,223
1710815006551,206
1710815006558,191
1710815006566,176
1710815006574,147
1710815006581,127
1710815006589,127
1710815006597,120
1710815006604,107
1710815006612,112
1710815006620,122
1710815006627,115
1710815006635,107
1710815006643,107
1710815006649,105
1710815006657,103
1710815006665,105
1710815006673,112
1710815006681,117
1710815006689,122
1710815006696,127
1710815006704,130
1710815006712,130
1710815006719,127
1710815006727,125
1710815006735,120
1710815006742,112
1710815006750,110
1710815006758,110
1710815006765,105
1710815006773,98
1710815006781,100
1710815006788,105
1710815006796,103
1710815006804,98
1710815006811,88
1710815006819,83
1710815006827,88
1710815006835,93
1710815006841,93
1710815006849,103
1710815006857,122
1710815006865,132
1710815006873,122
1710815006881,90
1710815006888,73
1710815006896,80
1710815006904,83
1710815006911,76
1710815006919,73
1710815006927,68
1710815006934,61
1710815006942,76
1710815006950,161
1710815006957,377
1710815006965,640
1710815006973,655
1710815006980,208
1710815006988,-350
1710815006996,-370
1710815007003,-71
1710815007011,-39
1710815007019,-76
1710815007025,12
1710815007033,26
1710815007041,-9
1710815007049,12
1710815007057,29
1710815007065,24
1710815007072,34
1710815007080,51
1710815007088,53
1710815007095,61
1710815007103,63
1710815007111,53
1710815007119,58
1710815007126,83
1710815007134,93
1710815007142,100
1710815007149,115
1710815007157,107
1710815007165,93
1710815007172,105
1710815007180,125
1710815007188,120
1710815007195,117
1710815007203,125
1710815007211,120
1710815007217,110
1710815007225,93
1710815007233,53
1710815007241,22
1710815007249,14
1710815007257,2
1710815007264,-9
1710815007272,-7
1710815007280,-2
1710815007287,0
1710815007295,2
1710815007303,4
1710815007310,7
1710815007318,14
1710815007326,19
1710815007333,14
1710815007341,4
1710815007349,0
1710815007356,4
1710815007364,7
1710815007372,9
1710815007379,12
1710815007387,4
1710815007395,-2
1710815007401,0
1710815007409,4
1710815007417,4
1710815007425,4
1710815007433,4
1710815007441,4
1710815007449,9
1710815007456,9
1710815007464,7
1710815007472,12
1710815007479,19
1710815007487,17
1710815007495,2
1710815007502,-12
1710815007510,-9
1710815007518,9
1710815007525,17
1710815007533,9
1710815007541,12
1710815007548,17
1710815007556,2
1710815007564,-22
1710815007571,-26
1710815007579,-19
1710815007587,-17
1710815007593,-17
1710815007601,-2
1710815007609,9
1710815007617,-9
1710815007625,-12
1710815007633,66
1710815007640,287
1710815007648,603
1710815007656,726
1710815007663,345
1710815007671,-279
1710815007679,-446
1710815007686,-171
1710815007694,-61
1710815007702,-83
1710815007710,-17
1710815007717,2
1710815007725,-19
1710815007733,14
1710815007740,46
1710815007748,41
1710815007756,41
1710815007763,51
1710815007771,71
1710815007779,105
1710815007785,122
1710815007793,122
1710815007801,144
1710815007809,174
1710815007817,193
1710815007825,213
1710815007832,235
1710815007840,240
1710815007848,242
1710815007855,260
1710815007863,274
1710815007871,277
1710815007878,272
1710815007886,274
1710815007894,267
1710815007901,250
1710815007909,228
1710815007917,203
1710815007924,169
1710815007932,134
1710815007940,115
1710815007947,100
1710815007955,83
1710815007963,73
1710815007969,73
1710815007977,63
1710815007985,51
1710815007993,53
1710815008001,61
1710815008009,66
1710815008017,66
1710815008024,68
1710815008032,76
1710815008040,83
1710815008047,80
1710815008055,78
1710815008063,83
1710815008070,90
1710815008078,90
1710815008086,88
1710815008093,88
1710815008101,80
1710815008109,73
1710815008116,71
1710815008124,68
1710815008132,66
1710815008139,76
1710815008147,73
1710815008155,51
1710815008161,36
1710815008169,41
1710815008177,56
1710815008185,53
1710815008193,24
1710815008201,12
1710815008208,36
1710815008216,63
1710815008224,63
1710815008231,68
1710815008239,78
1710815008247,56
1710815008254,17
1710815008262,14
1710815008270,31
1710815008277,36
1710815008285,41
1710815008293,49
1710815008300,63
1710815008308,85
1710815008316,144
1710815008323,328
1710815008331,615
1710815008339,728
1710815008347,375
1710815008353,-233
1710815008361,-404
1710815008369,-98
1710815008377,36
1710815008385,-12
1710815008393,56
1710815008400,105
1710815008408,71
1710815008416,78
1710815008423,93
1710815008431,80
1710815008439,90
1710815008446,105
1710815008454,98
1710815008462,100
1710815008469,130
1710815008477,144
1710815008485,132
1710815008492,132
1710815008500,147
1710815008508,157
1710815008515,174
1710815008523,191
1710815008531,208
1710815008537,235
1710815008545,255
1710815008553,247
1710815008561,250
1710815008569,250
1710815008577,233
1710815008584,213
1710815008592,193
1710815008600,166
1710815008607,132
1710815008615,98
1710815008623,83
1710815008631,66
1710815008638,39
1710815008646,24
1710815008654,22
1710815008661,17
1710815008669,4
1710815008677,-2
1710815008684,-2
1710815008692,0
1710815008700,7
1710815008707,14
1710815008715,19
1710815008723,14
1710815008729,7
1710815008737,7
1710815008745,14
1710815008753,19
1710815008761,19
1710815008769,19
1710815008776,26
1710815008784,22
1710815008792,9
1710815008799,12
1710815008807,26
1710815008815,24
1710815008822,9
1710815008830,4
1710815008838,17
1710815008845,24
1710815008853,19
1710815008861,22
1710815008868,26
1710815008876,24
1710815008884,31
1710815008891,51
1710815008899,56
1710815008907,56
1710815008913,68
1710815008921,53
1710815008929,19
1710815008937,9
1710815008945,29
1710815008953,51
1710815008961,58
1710815008968,56
1710815008976,51
1710815008984,68
1710815008991,159
1710815008999,375
1710815009007,662
1710815009014,782
1710815009022,429
1710815009030,-176
1710815009037,-316
1710815009045,-39
1710815009053,26
1710815009060,-22
1710815009068,68
1710815009076,122
1710815009083,100
1710815009091,117
1710815009099,137
1710815009105,130
1710815009113,134
1710815009121,142
1710815009129,139
1710815009137,147
1710815009145,152
1710815009152,147
1710815009160,159
1710815009168,166
1710815009175,161
1710815009183,166
1710815009191,184
1710815009198,196
1710815009206,206
1710815009214,220
1710815009222,233
1710815009229,230
1710815009237,228
1710815009245,225
1710815009252,218
1710815009260,206
1710815009268,186
1710815009275,161
1710815009283,139
1710815009291,120
1710815009297,95
1710815009305,73
1710815009313,66
1710815009321,73
1710815009329,66
1710815009337,56
1710815009344,66
1710815009352,73
1710815009360,68
1710815009367,78
1710815009375,90
1710815009383,90
1710815009390,88
1710815009398,98
1710815009406,117
1710815009413,120
1710815009421,110
1710815009429,120
1710815009436,137
1710815009444,132
1710815009452,120
1710815009459,122
1710815009467,125
1710815009475,117
1710815009481,110
1710815009489,107
1710815009497,105
1710815009505,103
1710815009513,88
1710815009521,85
1710815009529,100
1710815009536,110
1710815009544,103
1710815009552,93
1710815009559,90
1710815009567,100
1710815009575,120
1710815009582,142
1710815009590,157
1710815009598,149
1710815009605,125
1710815009613,105
1710815009621,110
1710815009628,130
1710815009636,137
1710815009644,120
1710815009651,98
1710815009659,90
1710815009667,112
1710815009673,225
1710815009681,495
1710815009689,760
1710815009697,674
1710815009705,134
1710815009713,-345
1710815009720,-245
1710815009728,22
1710815009736,17
1710815009743,24
1710815009751,117
1710815009759,117
1710815009766,95
1710815009774,112
1710815009782,115
1710815009789,117
1710815009797,137
1710815009805,147
1710815009812,149
1710815009820,161
1710815009828,171
1710815009836,169
1710815009843,166
1710815009851,176
1710815009859,188
1710815009865,193
1710815009873,201
1710815009881,218
1710815009889,230
1710815009897,228
1710815009905,218
1710815009912,220
1710815009920,220
1710815009928,198
1710815009935,176
1710815009943,166
1710815009951,144
1710815009958,105
1710815009966,78
1710815009974,63
1710815009981,44
1710815009989,29
1710815009997,31
1710815010004,34
1710815010012,34
1710815010020,34
1710815010027,34
1710815010035,36
1710815010043,36
1710815010049,34
1710815010057,39
1710815010065,46
1710815010073,51
1710815010081,56
1710815010089,61
1710815010096,63
1710815010104,68
1710815010112,78
1710815010120,80
1710815010127,66
1710815010135,66
1710815010143,76
1710815010150,76
1710815010158,68
1710815010166,68
1710815010173,66
1710815010181,61
1710815010189,61
1710815010196,66
1710815010204,66
1710815010212,68
1710815010219,73
1710815010227,73
1710815010235,63
1710815010241,68
1710815010249,85
1710815010257,93
1710815010265,103
1710815010273,112
1710815010281,95
1710815010288,63
1710815010296,58
1710815010304,73
1710815010311,88
1710815010319,107
1710815010327,127
1710815010334,139
1710815010342,157
1710815010350,228
1710815010357,444
1710815010365,745
1710815010373,861
1710815010380,502
1710815010388,-110
1710815010396,-274
1710815010403,9
1710815010411,105
1710815010419,56
1710815010427,132
1710815010433,166
1710815010441,125
1710815010449,137
1710815010457,157
1710815010465,139
1710815010473,132
1710815010480,134
1710815010488,139
1710815010496,147
1710815010503,152
1710815010511,159
1710815010519,166
1710815010526,169
1710815010534,169
1710815010542,184
1710815010549,193
1710815010557,201
1710815010565,208
1710815010572,223
1710815010580,235
1710815010588,240
1710815010595,245
1710815010603,242
1710815010611,225
1710815010617,198
1710815010625,174
1710815010633,152
1710815010641,130
1710815010649,103
1710815010657,80
1710815010664,66
1710815010672,51
1710815010680,36
1710815010687,22
1710815010695,19
1710815010703,19
1710815010711,24
1710815010718,31
1710815010726,41
1710815010734,49
1710815010741,46
1710815010749,49
1710815010757,58
1710815010764,63
1710815010772,71
1710815010780,80
1710815010787,85
1710815010795,83
1710815010803,85
1710815010809,93
1710815010817,90
1710815010825,83
1710815010833,88
1710815010841,90
1710815010849,88
1710815010856,90
1710815010864,100
1710815010872,103
1710815010879,95
1710815010887,83
1710815010895,80
1710815010902,83
1710815010910,78
1710815010918,73
1710815010925,73
1710815010933,80
1710815010941,98
1710815010948,110
1710815010956,105
1710815010964,85
1710815010971,58
1710815010979,51
1710815010987,61
1710815010993,63
1710815011001,63
1710815011009,56
1710815011017,51
1710815011025,76
1710815011033,154
1710815011041,350
1710815011048,628
1710815011056,709
1710815011064,331
1710815011071,-238
1710815011079,-341
1710815011087,-53
1710815011094,31
1710815011102,-7
1710815011110,71
1710815011117,107
1710815011125,78
1710815011133,85
1710815011140,98
1710815011148,90
1710815011156,90
1710815011163,98
1710815011171,98
1710815011179,90
1710815011185,80
1710815011193,80
1710815011201,93
1710815011209,105
1710815011217,117
1710815011225,122
1710815011232,137
1710815011240,154
1710815011248,159
1710815011255,161
1710815011263,166
1710815011271,161
1710815011278,154
1710815011286,144
1710815011294,132
1710815011302,115
1710815011309,93
1710815011317,68
1710815011325,46
1710815011332,24
1710815011340,4
1710815011348,-2
1710815011355,-12
1710815011363,-19
1710815011371,-19
1710815011377,-19
1710815011385,-19
1710815011393,-19
1710815011401,-17
1710815011409,-4
1710815011417,7
1710815011424,7
1710815011432,9
1710815011440,12
1710815011447,19
1710815011455,24
1710815011463,14
1710815011470,22
1710815011478,36
1710815011486,19
1710815011493,2
1710815011501,14
1710815011509,19
1710815011516,26
1710815011524,34
1710815011532,22
1710815011539,29
1710815011547,46
1710815011555,46
1710815011561,53
1710815011569,68
1710815011577,71
1710815011585,73
1710815011593,100
1710815011601,132
1710815011609,149
1710815011616,144
1710815011624,115
1710815011632,85
1710815011639,85
1710815011647,93
1710815011655,95
1710815011662,98
1710815011670,90
1710815011678,83
1710815011685,105
1710815011693,193
1710815011701,402
1710815011708,669
1710815011716,709
1710815011724,301
1710815011731,-225
1710815011739,-260
1710815011747,14
1710815011753,51
1710815011761,19
1710815011769,100
1710815011777,122
1710815011785,93
1710815011793,100
1710815011800,125
1710815011808,137
1710815011816,139
1710815011823,134
1710815011831,137
1710815011839,142
1710815011846,147
1710815011854,152
1710815011862,164
1710815011869,176
1710815011877,186
1710815011885,196
1710815011892,211
1710815011900,218
1710815011908,228
1710815011916,235
1710815011923,233
1710815011931,228
1710815011939,225
1710815011945,220
1710815011953,211
1710815011961,196
1710815011969,157
1710815011977,120
1710815011985,103
1710815011992,93
1710815012000,90
1710815012008,93
1710815012015,76
1710815012023,63
1710815012031,73
1710815012038,76
1710815012046,63
1710815012054,58
1710815012061,66
1710815012069,83
1710815012077,100
1710815012084,98
1710815012092,80
1710815012100,71
1710815012107,78
1710815012115,98
1710815012123,105
1710815012129,95
1710815012137,95
1710815012145,88
1710815012153,66
1710815012161,53
1710815012169,58
1710815012176,63
1710815012184,71
1710815012192,85
1710815012200,71
1710815012207,34
1710815012215,36
1710815012223,61
1710815012230,66
1710815012238,49
1710815012246,51
1710815012253,80
1710815012261,78
1710815012269,58
1710815012276,63
1710815012284,90
1710815012292,115
1710815012299,132
1710815012307,137
1710815012315,112
1710815012321,88
1710815012329,98
1710815012337,103
1710815012345,88
1710815012353,88
1710815012361,88
1710815012368,78
1710815012376,103
1710815012384,193
1710815012391,399
1710815012399,677
1710815012407,745
1710815012414,331
1710815012422,-260
1710815012430,-338
1710815012437,-49
1710815012445,12
1710815012453,-34
1710815012460,36
1710815012468,71
1710815012476,41
1710815012483,46
1710815012491,66
1710815012499,68
1710815012507,78
1710815012513,83
1710815012521,76
1710815012529,71
1710815012537,78
1710815012545,90
1710815012553,103
1710815012560,110
1710815012568,117
1710815012576,127
1710815012583,149
1710815012591,171
1710815012599,179
1710815012606,186
1710815012614,201
1710815012622,203
1710815012629,201
1710815012637,201
1710815012645,186
1710815012652,159
1710815012660,142
1710815012668,117
1710815012675,78
1710815012683,51
1710815012691,22
1710815012697,-9
1710815012705,0
1710815012713,14
1710815012721,-17
1710815012729,-29
1710815012737,-2
1710815012744,0
1710815012752,0
1710815012760,24
1710815012767,31
1710815012775,29
1710815012783,49
1710815012791,58
1710815012798,53
1710815012806,63
1710815012814,78
1710815012821,88
1710815012829,105
1710815012837,122
1710815012844,125
1710815012852,132
1710815012860,147
1710815012867,139
1710815012875,125
1710815012883,130
1710815012889,134
1710815012897,125
1710815012905,117
1710815012913,117
1710815012921,115
1710815012929,112
1710815012936,112
1710815012944,112
1710815012952,120
1710815012959,127
1710815012967,132
1710815012975,142
1710815012982,147
1710815012990,137
1710815012998,112
1710815013005,98
1710815013013,95
1710815013021,95
1710815013028,98
1710815013036,93
1710815013044,88
1710815013051,95
1710815013059,134
1710815013067,267
1710815013073,532
1710815013081,763
1710815013089,623
1710815013097,41
1710815013105,-387
1710815013113,-215
1710815013121,19
1710815013128,-17
1710815013136,0
1710815013144,80
1710815013151,71
1710815013159,73
1710815013167,110
1710815013174,103
1710815013182,80
1710815013190,83
1710815013197,93
1710815013205,98
1710815013213,103
1710815013220,107
1710815013228,115
1710815013236,120
1710815013243,125
1710815013251,132
1710815013259,139
1710815013265,139
1710815013273,152
1710815013281,174
1710815013289,191
1710815013297,196
1710815013305,201
1710815013312,203
1710815013320,191
1710815013328,169
1710815013335,149
1710815013343,134
1710815013351,107
1710815013358,76
1710815013366,56
1710815013374,53
1710815013382,39
1710815013389,14
1710815013397,9
1710815013405,17
1710815013412,14
1710815013420,12
1710815013428,17
1710815013435,19
1710815013443,9
1710815013451,19
1710815013457,41
1710815013465,39
1710815013473,29
1710815013481,46
1710815013489,68
1710815013497,73
1710815013504,78
1710815013512,80
1710815013520,80
1710815013527,80
1710815013535,88
1710815013543,93
1710815013550,93
1710815013558,95
1710815013566,95
1710815013573,98
1710815013581,98
1710815013589,95
1710815013596,95
1710815013604,103
1710815013612,103
1710815013619,90
1710815013627,85
1710815013635,85
1710815013641,83
1710815013649,85
1710815013657,88
1710815013665,100
1710815013673,115
1710815013681,90
1710815013689,46
1710815013696,26
1710815013704,31
1710815013712,34
1710815013719,31
1710815013727,34
1710815013735,29
1710815013742,29
1710815013750,71
1710815013758,208
1710815013765,463
1710815013773,682
1710815013781,559
1710815013788,14
1710815013796,-424
1710815013804,-289
1710815013811,-56
1710815013819,-93
1710815013827,-80
1710815013833,0
1710815013841,-22
1710815013849,-41
1710815013857,-24
1710815013865,-26
1710815013873,-34
1710815013880,-31
1710815013888,-31
1710815013896,-29
1710815013903,-17
1710815013911,-4
1710815013919,7
1710815013926,14
1710815013934,17
1710815013942,24
1710815013949,39
1710815013957,49
1710815013965,58
1710815013972,73
1710815013980,76
1710815013988,76
1710815013996,76
1710815014003,68
1710815014011,61
1710815014019,61
1710815014025,41
1710815014033,2
1710815014041,-22
1710815014049,-24
1710815014057,-34
1710815014065,-66
1710815014072,-73
1710815014080,-44
1710815014088,-24
1710815014095,-36
1710815014103,-46
1710815014111,-39
1710815014118,-26
1710815014126,-26
1710815014134,-22
1710815014141,-12
1710815014149,-14
1710815014157,-7
1710815014164,-4
1710815014172,0
1710815014180,12
1710815014187,24
1710815014195,24
1710815014203,22
1710815014209,24
1710815014217,29
1710815014225,49
1710815014233,66
1710815014241,73
1710815014249,78
1710815014256,83
1710815014264,90
1710815014272,95
1710815014280,93
1710815014287,88
1710815014295,90
1710815014303,100
1710815014310,117
1710815014318,139
1710815014326,166
1710815014333,174
1710815014341,152
1710815014349,122
1710815014356,117
1710815014364,125
1710815014372,127
1710815014379,139
1710815014387,144
1710815014395,137
1710815014401,149
1710815014409,211
1710815014417,370
1710815014425,628
1710815014433,797
1710815014441,588
1710815014448,29
1710815014456,-277
1710815014464,-61
1710815014471,120
1710815014479,68
1710815014487,98
1710815014494,149
1710815014502,117
1710815014510,107
1710815014517,134
1710815014525,139
1710815014533,134
1710815014540,130
1710815014548,137
1710815014556,174
1710815014563,220
1710815014571,230
1710815014579,208
1710815014587,201
1710815014593,228
1710815014601,255
1710815014609,257
1710815014617,264
1710815014625,289
1710815014633,306
1710815014640,306
1710815014648,311
1710815014656,311
1710815014663,314
1710815014671,309
1710815014679,289
1710815014686,274
1710815014694,242
1710815014702,181
1710815014709,132
1710815014717,105
1710815014725,85
1710815014732,76
1710815014740,73
1710815014748,73
1710815014755,76
1710815014763,73
1710815014771,78
1710815014777,90
1710815014785,95
1710815014793,90
1710815014801,107
1710815014809,125
1710815014817,122
1710815014824,127
1710815014832,144
1710815014840,154
1710815014847,149
1710815014855,147
1710815014863,152
1710815014871,152
1710815014878,142
1710815014886,130
1710815014894,110
1710815014901,100
1710815014909,103
1710815014917,100
1710815014924,88
1710815014932,80
1710815014940,78
1710815014947,71
1710815014955,71
1710815014963,78
1710815014969,78
1710815014977,85
1710815014985,103
1710815014993,103
1710815015001,98
1710815015009,115
1710815015016,115
1710815015024,80
1710815015032,68
1710815015039,95
1710815015047,95
1710815015055,49
1710815015062,41
1710815015070,88
1710815015078,98
1710815015085,88
1710815015093,208
1710815015101,483
1710815015108,738
1710815015116,696
1710815015124,169
1710815015131,-360
1710815015139,-291
1710815015147,-49
1710815015153,-73
1710815015161,-56
1710815015169,44
1710815015177,26
1710815015185,-12
1710815015193,12
1710815015201,24
1710815015208,22
1710815015216,36
1710815015224,46
1710815015231,53
1710815015239,63
1710815015247,76
1710815015254,88
1710815015262,95
1710815015270,93
1710815015277,93
1710815015285,127
1710815015293,161
1710815015300,161
1710815015308,174
1710815015316,213
1710815015323,233
1710815015331,233
1710815015339,238
1710815015345,247
1710815015353,242
1710815015361,225
1710815015369,208
1710815015377,184
1710815015385,149
1710815015392,120
1710815015400,107
1710815015408,98
1710815015415,80
1710815015423,66
1710815015431,66
1710815015438,71
1710815015446,63
1710815015454,58
1710815015462,66
1710815015469,71
1710815015477,71
1710815015485,73
1710815015492,71
1710815015500,68
1710815015508,73
1710815015515,80
1710815015523,85
1710815015531,85
1710815015537,85
1710815015545,88
1710815015553,93
1710815015561,90
1710815015569,88
1710815015577,90
1710815015584,95
1710815015592,90
1710815015600,80
1710815015607,73
1710815015615,76
1710815015623,78
1710815015630,78
1710815015638,80
1710815015646,93
1710815015653,115
1710815015661,132
1710815015669,125
1710815015676,98
1710815015684,76
1710815015692,73
1710815015699,76
1710815015707,73
1710815015715,76
1710815015721,80
1710815015729,76
1710815015737,83
1710815015745,139
1710815015753,311
1710815015761,601
1710815015769,777
1710815015776,488
1710815015784,-149
1710815015792,-414
1710815015799,-139
1710815015807,19
1710815015815,-31
1710815015822,31
1710815015830,90
1710815015838,49
1710815015845,44
1710815015853,80
1710815015861,80
1710815015868,76
1710815015876,93
1710815015884,110
1710815015891,105
1710815015899,90
1710815015907,85
1710815015913,100
1710815015921,115
1710815015929,122
1710815015937,142
1710815015945,157
1710815015953,159
1710815015960,179
1710815015968,198
1710815015976,193
1710815015983,198
1710815015991,201
1710815015999,184
1710815016006,169
1710815016014,154
1710815016022,125
1710815016029,90
1710815016037,61
1710815016045,29
1710815016052,2
1710815016060,-7
1710815016068,-9
1710815016076,-14
1710815016083,-22
1710815016091,-22
1710815016099,-26
1710815016105,-34
1710815016113,-34
1710815016121,-46
1710815016129,-80
1710815016137,-107
1710815016145,-110
1710815016152,-90
1710815016160,-61
1710815016168,-39
1710815016175,-41
1710815016183,-58
1710815016191,-68
1710815016198,-73
1710815016206,-85
1710815016214,-98
1710815016221,-98
1710815016229,-95
1710815016237,-105
1710815016244,-122
1710815016252,-134
1710815016260,-137
1710815016267,-144
1710815016275,-154
1710815016283,-152
1710815016289,-144
1710815016297,-137
1710815016305,-122
1710815016313,-122
1710815016321,-147
1710815016329,-169
1710815016336,-152
1710815016344,-125
1710815016352,-125
1710815016360,-132
1710815016367,-132
1710815016375,-127
1710815016383,-107
1710815016390,-4
1710815016398,238
1710815016406,498
1710815016413,473
1710815016421,24
1710815016429,-473
1710815016436,-471
1710815016444,-201
1710815016452,-166
1710815016459,-188
1710815016467,-100
1710815016475,-76
1710815016481,-100
1710815016489,-80
1710815016497,-88
1710815016505,-100
1710815016513,-58
1710815016521,-24
1710815016528,-31
1710815016536,-49
1710815016544,-66
1710815016551,-61
1710815016559,-29
1710815016567,-7
1710815016574,4
1710815016582,24
1710815016590,29
1710815016597,34
1710815016605,53
1710815016613,68
1710815016620,68
1710815016628,66
1710815016636,66
1710815016644,56
1710815016651,36
1710815016659,17
1710815016667,-4
1710815016673,-41
1710815016681,-68
1710815016689,-80
1710815016697,-90
1710815016705,-110
1710815016713,-125
1710815016720,-117
1710815016728,-98
1710815016736,-90
1710815016743,-83
1710815016751,-71
1710815016759,-61
1710815016766,-49
1710815016774,-36
1710815016782,-24
1710815016789,-19
1710815016797,-19
1710815016805,-9
1710815016812,9
1710815016820,22
1710815016828,22
1710815016835,22
1710815016843,24
1710815016851,22
1710815016857,14
1710815016865,4
1710815016873,9
1710815016881,24
1710815016889,31
1710815016897,29
1710815016904,24
1710815016912,29
1710815016920,36
1710815016927,39
1710815016935,49
1710815016943,66
1710815016951,73
1710815016958,56
1710815016966,36
1710815016974,29
1710815016981,36
1710815016989,58
1710815016997,66
1710815017004,36
1710815017012,24
1710815017020,49
1710815017027,103
1710815017035,242
1710815017043,490
1710815017049,650
1710815017057,399
1710815017065,-184
1710815017073,-429
1710815017081,-159
1710815017089,0
1710815017096,-66
1710815017104,-31
1710815017112,26
1710815017119,4
1710815017127,12
1710815017135,58
1710815017142,56
1710815017150,26
1710815017158,29
1710815017165,58
1710815017173,66
1710815017181,78
1710815017188,98
1710815017196,85
1710815017204,76
1710815017211,80
1710815017219,78
1710815017227,85
1710815017233,103
1710815017241,130
1710815017249,152
1710815017257,161
1710815017265,174
1710815017273,181
1710815017281,157
1710815017288,134
1710815017296,147
1710815017304,144
1710815017311,98
1710815017319,68
1710815017327,66
1710815017334,68
1710815017342,61
1710815017350,46
1710815017357,22
1710815017365,7
1710815017373,2
1710815017380,-2
1710815017388,0
1710815017396,9
1710815017403,0
1710815017411,-4
1710815017419,2
1710815017425,-2
1710815017433,-2
1710815017441,24
1710815017449,39
1710815017457,17
1710815017465,19
1710815017472,46
1710815017480,31
1710815017488,14
1710815017495,31
1710815017503,44
1710815017511,46
1710815017518,56
1710815017526,63
1710815017534,66
1710815017541,51
1710815017549,39
1710815017557,44
1710815017564,58
1710815017572,80
1710815017580,88
1710815017588,80
1710815017595,71
1710815017603,58
1710815017611,44
1710815017617,39
1710815017625,53
1710815017633,76
1710815017641,93
1710815017649,107
1710815017657,122
1710815017664,161
1710815017672,299
1710815017680,574
1710815017687,812
1710815017695,679
1710815017703,90
1710815017710,-375
1710815017718,-240
1710815017726,-12
1710815017733,-58
1710815017741,-41
1710815017749,51
1710815017756,34
1710815017764,9
1710815017772,41
1710815017779,56
1710815017787,56
1710815017795,78
1710815017801,78
1710815017809,66
1710815017817,95
1710815017825,142
1710815017833,159
1710815017841,161
1710815017848,186
1710815017856,208
1710815017864,211
1710815017872,220
1710815017879,240
1710815017887,245
1710815017895,245
1710815017902,255
1710815017910,255
1710815017918,245
1710815017925,235
1710815017933,213
1710815017941,181
1710815017948,152
1710815017956,132
1710815017964,100
1710815017971,68
1710815017979,49
1710815017987,44
1710815017993,39
1710815018001,34
1710815018009,26
1710815018017,19
1710815018025,14
1710815018033,9
1710815018040,9
1710815018048,14
1710815018056,24
1710815018063,34
1710815018071,34
1710815018079,29
1710815018086,29
1710815018094,29
1710815018102,31
1710815018109,34
1710815018117,26
1710815018125,17
1710815018132,22
1710815018140,29
1710815018148,26
1710815018155,26
1710815018163,34
1710815018171,39
1710815018179,36
1710815018185,36
1710815018193,34
1710815018201,34
1710815018209,41
1710815018217,51
1710815018225,76
1710815018232,80
1710815018240,44
1710815018248,17
1710815018255,26
1710815018263,34
1710815018271,36
1710815018278,51
1710815018286,51
1710815018294,29
1710815018301,36
