time,ppg
1710815062419,1601131
1710815062459,1603692
1710815062499,1606651
1710815062540,1609120
1710815062580,1607900
1710815062620,1605133
1710815062660,1602024
1710815062700,1600397
1710815062741,1601384
1710815062781,1602798
1710815062821,1601978
1710815062861,1600956
1710815062901,1599201
1710815062942,1597542
1710815062981,1597551
1710815063022,1599140
1710815063062,1600712
1710815063102,1602158
1710815063143,1603198
1710815063182,1601450
1710815063222,1597557
1710815063262,1594079
1710815063302,1590911
1710815063343,1591093
1710815063383,1596869
1710815063423,1603918
1710815063463,1606067
1710815063506,1604992
1710815063547,1604975
1710815063586,1605429
1710815063626,1606159
1710815063666,1606279
1710815063707,1606368
1710815063747,1607343
1710815063787,1608361
1710815063827,1609332
1710815063867,1610489
1710815063907,1610482
1710815063948,1609271
1710815063987,1605652
1710815064027,1602290
1710815064068,1599389
1710815064108,1597039
1710815064149,1595768
1710815064188,1595094
1710815064228,1594865
1710815064268,1594673
1710815064308,1594915
1710815064349,1595205
1710815064389,1594670
1710815064429,1593253
1710815064469,1592210
1710815064509,1591951
1710815064550,1591198
1710815064589,1590505
1710815064629,1591567
1710815064670,1593724
1710815064710,1591417
1710815064751,1589241
1710815064790,1591691
1710815064830,1595745
1710815064870,1598505
1710815064910,1599941
1710815064951,1600412
1710815064991,1601902
1710815065031,1603957
1710815065071,1605891
1710815065111,1606965
1710815065152,1608699
1710815065191,1610830
1710815065231,1611450
1710815065272,1609812
1710815065312,1606529
1710815065353,1602472
1710815065392,1599124
1710815065432,1596597
1710815065472,1594958
1710815065512,1593923
1710815065553,1593402
1710815065593,1593266
1710815065633,1593690
1710815065673,1593820
1710815065713,1593493
1710815065754,1593241
1710815065794,1593206
1710815065834,1592719
1710815065874,1597337
1710815065914,1606220
1710815065955,1613548
1710815065994,1614488
1710815066035,1612037
1710815066075,1610592
1710815066115,1610848
1710815066156,1611148
1710815066195,1610366
1710815066235,1609707
1710815066276,1609928
1710815066316,1611221
1710815066356,1612499
1710815066396,1612543
1710815066436,1612273
1710815066476,1612961
1710815066517,1613661
1710815066557,1612845
1710815066597,1612452
1710815066637,1609777
1710815066677,1605680
1710815066717,1601982
1710815066758,1599135
1710815066798,1596839
1710815066838,1595623
1710815066878,1595199
1710815066918,1595287
1710815066959,1594560
1710815066999,1592997
1710815067039,1591676
1710815067079,1589684
1710815067119,1590406
1710815067160,1596456
1710815067199,1605598
1710815067240,1611199
1710815067280,1609301
1710815067320,1607960
1710815067361,1607854
1710815067400,1607073
1710815067440,1605657
1710815067481,1603787
1710815067521,1603145
1710815067562,1603600
1710815067601,1604126
1710815067641,1604199
1710815067682,1604857
1710815067722,1605432
1710815067763,1604646
1710815067802,1602453
1710815067842,1600852
1710815067882,1599711
1710815067922,1598670
1710815067964,1598320
1710815068003,1597935
1710815068043,1596290
1710815068083,1593739
1710815068123,1591775
1710815068164,1590483
1710815068203,1589454
1710815068243,1588607
1710815068284,1588286
1710815068324,1588840
1710815068365,1588981
1710815068404,1591266
1710815068444,1597102
1710815068484,1603088
1710815068524,1605883
1710815068565,1605146
1710815068605,1604315
1710815068645,1606982
1710815068685,1611128
1710815068725,1613993
1710815068766,1615102
1710815068806,1615736
1710815068846,1616062
1710815068886,1615847
1710815068926,1615150
1710815068967,1615582
1710815069006,1618024
1710815069046,1620061
1710815069087,1620033
1710815069127,1619250
1710815069168,1617353
1710815069207,1616004
1710815069247,1615263
1710815069287,1615038
1710815069327,1614903
1710815069368,1614963
1710815069408,1614394
1710815069448,1611874
1710815069488,1607708
1710815069528,1604124
1710815069569,1602341
1710815069608,1602344
1710815069649,1605130
1710815069689,1608475
1710815069729,1609510
1710815069770,1607839
1710815069809,1607057
1710815069849,1608177
1710815069890,1609888
1710815069930,1610872
1710815069970,1611171
1710815070010,1612100
1710815070050,1613290
