time,ppg
1710812454188,2027512
1710812454228,2029361
1710812454268,2030653
1710812454308,2031099
1710812454349,2031325
1710812454388,2032023
1710812454429,2033258
1710812454468,2035016
1710812454509,2036991
1710812454550,2039259
1710812454589,2041526
1710812454629,2043834
1710812454669,2046133
1710812454709,2048329
1710812454750,2048051
1710812454789,2044400
1710812454829,2040616
1710812454870,2038514
1710812454910,2038134
1710812454951,2039276
1710812454990,2041030
1710812455030,2042468
1710812455070,2042976
1710812455110,2042983
1710812455151,2043139
1710812455190,2044048
1710812455231,2045358
1710812455271,2047155
1710812455311,2048836
1710812455352,2050838
1710812455391,2052946
1710812455431,2054922
1710812455471,2055905
1710812455512,2052689
1710812455552,2047651
1710812455592,2043562
1710812455632,2041601
1710812455672,2041399
1710812455712,2042244
1710812455753,2043499
1710812455792,2043740
1710812455832,2043195
1710812455873,2042594
1710812455913,2042491
1710812455953,2043138
1710812455993,2044390
1710812456033,2045934
1710812456073,2047541
1710812456113,2049219
1710812456154,2050998
1710812456193,2052084
1710812456234,2048413
1710812456274,2041939
1710812456314,2036171
1710812456355,2032715
1710812456394,2031367
1710812456434,2031202
1710812456474,2031792
1710812456514,2031358
1710812456555,2030366
1710812456595,2029170
1710812456635,2028558
1710812456675,2028829
1710812456715,2029929
1710812456756,2031183
1710812456795,2032703
1710812456836,2034241
1710812456876,2035967
1710812456916,2037496
1710812456957,2037253
1710812456996,2031257
1710812457036,2023551
1710812457076,2017508
1710812457116,2014107
1710812457157,2012381
1710812457197,2011769
1710812457237,2011588
1710812457277,2010735
1710812457317,2009071
1710812457358,2007700
1710812457397,2007002
1710812457437,2006946
1710812457478,2007606
1710812457518,2008839
1710812457559,2010300
1710812457598,2012004
1710812457638,2013764
1710812457678,2015581
1710812457718,2016118
1710812457759,2011221
1710812457799,2003774
1710812457839,1997786
1710812457879,1994536
1710812457919,1992999
1710812457960,1992631
1710812457999,1992758
1710812458039,1992255
1710812458079,1991022
1710812458120,1990106
1710812458160,1990055
1710812458200,1990809
1710812458240,1992071
1710812458280,1993859
1710812458320,1995821
1710812458361,1997848
1710812458401,1999917
1710812458441,2001882
1710812458481,2004273
1710812458521,2005005
1710812458562,2000522
1710812458601,1994054
1710812458641,1989250
1710812458681,1987033
1710812458722,1986497
1710812458763,1987222
1710812458802,1987911
1710812458842,1987200
1710812458882,1986875
1710812458922,1987459
1710812458963,1988602
1710812459002,1990326
1710812459042,1992401
1710812459082,1994652
1710812459122,1996877
1710812459163,1999331
1710812459202,2001614
1710812459243,2004118
1710812459283,2006226
1710812459323,2004053
1710812459364,1998638
1710812459403,1994289
1710812459443,1992113
1710812459483,1991993
1710812459523,1993075
1710812459564,1994469
1710812459604,1995357
1710812459644,1995298
1710812459684,1995172
1710812459724,1995827
1710812459765,1997255
1710812459804,1999106
1710812459844,2001351
1710812459884,2004024
1710812459924,2006169
1710812459965,2008691
1710812460005,2011013
1710812460045,2013601
1710812460085,2016095
1710812460125,2016001
1710812460166,2012309
1710812460205,2008400
1710812460245,2006497
1710812460285,2006692
1710812460326,2008002
1710812460366,2010246
1710812460406,2011661
1710812460446,2012427
1710812460486,2012585
1710812460526,2013286
1710812460567,2014656
1710812460606,2016555
1710812460646,2018847
1710812460687,2021274
1710812460727,2023833
1710812460767,2026343
1710812460807,2028806
1710812460847,2031380
1710812460886,2032116
1710812460926,2029256
1710812460967,2025468
1710812461006,2023314
1710812461047,2023095
1710812461087,2024286
1710812461127,2026415
1710812461168,2028149
1710812461207,2029114
1710812461247,2029510
1710812461287,2030064
1710812461327,2031206
1710812461368,2032967
1710812461408,2035012
1710812461448,2037263
1710812461488,2039698
1710812461528,2042051
1710812461569,2044599
1710812461608,2046864
1710812461648,2046503
1710812461688,2042385
1710812461729,2037733
1710812461770,2035210
1710812461809,2034577
1710812461849,2035328
1710812461889,2036898
1710812461929,2038087
1710812461970,2038531
1710812462010,2038617
1710812462050,2038765
1710812462090,2039811
1710812462130,2041327
1710812462171,2043267
1710812462210,2045328
1710812462250,2047417
1710812462290,2049689
1710812462331,2051953
1710812462372,2054240
1710812462411,2054236
1710812462451,2050184
1710812462491,2044960
1710812462531,2041537
1710812462572,2039943
1710812462612,2040147
1710812462652,2041295
1710812462692,2042556
1710812462732,2042977
1710812462773,2042914
1710812462812,2043219
1710812462852,2043897
1710812462892,2045110
1710812462933,2046897
1710812462973,2049068
1710812463013,2051250
1710812463053,2053415
1710812463093,2055707
1710812463133,2057877
1710812463174,2059945
1710812463214,2057912
1710812463254,2053207
1710812463294,2048769
1710812463334,2046658
1710812463375,2046325
1710812463414,2047195
1710812463454,2048553
1710812463494,2049493
1710812463534,2049543
1710812463575,2049249
1710812463615,2049461
1710812463655,2050399
1710812463695,2051711
1710812463735,2053585
1710812463776,2055511
1710812463815,2057501
1710812463855,2059492
1710812463896,2061520
1710812463936,2063537
1710812463977,2065092
1710812464016,2062295
1710812464056,2057265
1710812464096,2053358
1710812464136,2051573
1710812464177,2051485
1710812464217,2052735
1710812464257,2054023
1710812464297,2054781
1710812464337,2054750
1710812464378,2054442
1710812464418,2054695
1710812464458,2055612
1710812464498,2057097
1710812464538,2058685
1710812464579,2060590
1710812464618,2062498
1710812464658,2064509
1710812464699,2066443
1710812464739,2068460
1710812464780,2068604
1710812464819,2064861
1710812464859,2060799
1710812464899,2058279
1710812464939,2057505
1710812464980,2058510
1710812465020,2060020
1710812465060,2061341
1710812465100,2061918
1710812465140,2061778
1710812465180,2061873
1710812465220,2062396
1710812465260,2063586
1710812465300,2064979
1710812465340,2066746
1710812465381,2068614
1710812465420,2070647
1710812465460,2072630
1710812465501,2074203
1710812465541,2072295
1710812465582,2068233
1710812465621,2064633
1710812465661,2062969
1710812465701,2063032
1710812465741,2064276
1710812465782,2065960
1710812465821,2066957
1710812465862,2067174
1710812465902,2067093
1710812465942,2067347
1710812465983,2068060
1710812466022,2069383
1710812466062,2070973
1710812466102,2072666
1710812466142,2074461
1710812466183,2076346
1710812466223,2077769
1710812466263,2075043
1710812466303,2070040
1710812466343,2065666
1710812466384,2063605
1710812466423,2063007
1710812466463,2063759
1710812466503,2065075
1710812466543,2065474
1710812466584,2065240
1710812466624,2064558
1710812466664,2064518
1710812466704,2064979
1710812466744,2066199
1710812466785,2067751
1710812466824,2069359
1710812466864,2070980
1710812466905,2072735
1710812466945,2073343
1710812466986,2069041
1710812467025,2062815
1710812467065,2057660
1710812467105,2054937
1710812467145,2053733
1710812467186,2053974
1710812467225,2054236
1710812467266,2053858
1710812467306,2052710
1710812467346,2051539
1710812467387,2051082
1710812467426,2051470
1710812467466,2052410
1710812467506,2053545
1710812467547,2054835
1710812467587,2056384
1710812467627,2057981
1710812467667,2059121
1710812467707,2055309
1710812467747,2048265
1710812467788,2042034
1710812467827,2038438
1710812467867,2036584
1710812467908,2036159
1710812467948,2036194
1710812467989,2035624
1710812468028,2034543
1710812468068,2033311
1710812468108,2032819
1710812468148,2033079
1710812468189,2033933
1710812468228,2035184
1710812468269,2036837
1710812468309,2038337
1710812468349,2039978
1710812468390,2041836
1710812468429,2042540
1710812468469,2037919
1710812468509,2031620
1710812468549,2026669
1710812468590,2024139
1710812468630,2023137
1710812468670,2023409
1710812468710,2023896
1710812468750,2023638
1710812468791,2022882
1710812468830,2022344
1710812468871,2022431
1710812468911,2023174
1710812468951,2024550
1710812468992,2026270
1710812469031,2028230
1710812469074,2030173
1710812469111,2032190
1710812469151,2034281
1710812469192,2036240
1710812469232,2035419
1710812469272,2030548
1710812469312,2025328
1710812469352,2022220
1710812469393,2021258
1710812469432,2021552
1710812469473,2022702
1710812469513,2023458
1710812469553,2023496
1710812469594,2022953
1710812469633,2023057
1710812469673,2023887
1710812469714,2025519
1710812469754,2027259
1710812469794,2029316
1710812469834,2031618
1710812469874,2033864
1710812469914,2036074
1710812469954,2038359
1710812469995,2040275
1710812470035,2038398
1710812470075,2033992
1710812470115,2030103
1710812470155,2028691
1710812470196,2029021
1710812470235,2030265
1710812470275,2031858
1710812470316,2032695
1710812470356,2032957
1710812470397,2032885
1710812470436,2033677
1710812470476,2034844
1710812470516,2036715
1710812470557,2038677
1710812470598,2040964
1710812470637,2043178
1710812470677,2045396
1710812470717,2047801
1710812470757,2050238
1710812470798,2049960
1710812470838,2043509
1710812470878,2041825
1710812470918,2041928
1710812470958,2043595
1710812470999,2045594
1710812471038,2047079
1710812471078,2047849
1710812471118,2048153
1710812471158,2048925
1710812471199,2050079
1710812471238,2051746
1710812471281,2053791
1710812471318,2056038
1710812471359,2058093
1710812471399,2060276
1710812471439,2062663
1710812471479,2063485
1710812471519,2060882
1710812471559,2057498
1710812471600,2055535
1710812471639,2055220
1710812471679,2056530
1710812471720,2058504
1710812471760,2060016
1710812471800,2061045
1710812471840,2061433
1710812471880,2061843
1710812471920,2062836
1710812471960,2064326
1710812472001,2066006
1710812472040,2067966
1710812472080,2070191
1710812472121,2072222
1710812472161,2074098
1710812472201,2073033
1710812472241,2069091
1710812472281,2065184
1710812472321,2063295
1710812472361,2062895
1710812472402,2063698
1710812472441,2065295
1710812472482,2066270
1710812472522,2066428
1710812472562,2066262
1710812472603,2066403
1710812472642,2067082
1710812472682,2068358
1710812472722,2070038
1710812472762,2071785
1710812472803,2073559
1710812472843,2075401
1710812472883,2075748
1710812472923,2071830
1710812472963,2066889
1710812473004,2063188
1710812473043,2061611
1710812473083,2061127
1710812473123,2062132
1710812473163,2062885
1710812473204,2062918
1710812473244,2062340
1710812473284,2061905
1710812473324,2062041
1710812473364,2062907
1710812473405,2064089
1710812473444,2065726
1710812473484,2067342
1710812473524,2069022
1710812473564,2070888
1710812473605,2071412
1710812473645,2066778
1710812473685,2060512
1710812473725,2055531
1710812473765,2052688
1710812473806,2051485
1710812473845,2051427
1710812473885,2051687
1710812473926,2051370
1710812473966,2050279
1710812474006,2049308
1710812474046,2048999
1710812474086,2049495
1710812474126,2050522
1710812474166,2051825
1710812474207,2053447
1710812474246,2055045
1710812474287,2056905
1710812474327,2058652
1710812474367,2059248
1710812474408,2054712
1710812474447,2047931
1710812474487,2042518
1710812474528,2039320
1710812474568,2037827
1710812474608,2037615
1710812474648,2037822
1710812474688,2037603
1710812474728,2036670
1710812474768,2035799
1710812474809,2035593
1710812474849,2036165
1710812474889,2037383
1710812474929,2038902
1710812474969,2040643
1710812475010,2042552
1710812475049,2044450
1710812475089,2046450
1710812475130,2048573
1710812475170,2050627
1710812475210,2048897
1710812475250,2043265
1710812475290,2037703
1710812475330,2034382
1710812475370,2033201
1710812475411,2033154
1710812475450,2033796
1710812475491,2034359
1710812475531,2034238
1710812475571,2033661
1710812475612,2033547
1710812475651,2034123
1710812475691,2035243
1710812475732,2037051
1710812475772,2038919
1710812475812,2041050
1710812475852,2043296
1710812475892,2045431
1710812475932,2047653
1710812475972,2050009
1710812476013,2052138
1710812476052,2051279
1710812476093,2046745
1710812476133,2042178
1710812476173,2039776
1710812476214,2039110
1710812476253,2040015
1710812476293,2041533
1710812476334,2042856
1710812476374,2043266
1710812476414,2043315
1710812476454,2043715
1710812476494,2044735
1710812476534,2046256
1710812476574,2048073
1710812476615,2050320
1710812476655,2052647
1710812476695,2055035
1710812476735,2057368
1710812476775,2059705
1710812476816,2062012
1710812476855,2064183
1710812476895,2062998
1710812476936,2059293
1710812476976,2055800
1710812477017,2054429
1710812477056,2054719
1710812477096,2056132
1710812477136,2058105
1710812477176,2059742
1710812477217,2060572
1710812477256,2061011
1710812477296,2061762
1710812477336,2062945
1710812477376,2064774
1710812477417,2066825
1710812477457,2068970
1710812477497,2071269
1710812477537,2073727
1710812477577,2076123
1710812477618,2078463
1710812477657,2080915
1710812477697,2081577
1710812477737,2079153
1710812477777,2075789
1710812477818,2073887
1710812477858,2073638
1710812477898,2074751
1710812477938,2076663
1710812477978,2078709
1710812478019,2079899
1710812478058,2080731
1710812478098,2081452
1710812478138,2082395
1710812478178,2083678
1710812478219,2085483
1710812478259,2087299
1710812478299,2089672
1710812478339,2091754
1710812478379,2093916
1710812478420,2096311
1710812478459,2097805
1710812478499,2095872
1710812478539,2092947
1710812478579,2090919
1710812478620,2090253
1710812478659,2091055
1710812478699,2092789
1710812478740,2094817
1710812478780,2096244
1710812478820,2096975
1710812478860,2097496
1710812478900,2098197
1710812478940,2099346
1710812478980,2100665
1710812479021,2102430
1710812479060,2104345
1710812479101,2106211
1710812479141,2108043
1710812479181,2109419
1710812479222,2106888
1710812479261,2103216
1710812479301,2100500
1710812479341,2099324
1710812479381,2099637
1710812479422,2101150
1710812479462,2102569
1710812479502,2103015
1710812479542,2102767
1710812479582,2102687
1710812479622,2103203
1710812479662,2103862
1710812479702,2105264
1710812479742,2106805
1710812479782,2108454
1710812479823,2110154
1710812479863,2111877
1710812479903,2110829
1710812479943,2106175
1710812479983,2100650
1710812480024,2096814
1710812480063,2094932
1710812480103,2094364
1710812480143,2094993
1710812480184,2095249
1710812480224,2094776
1710812480264,2093721
1710812480304,2092679
1710812480344,2092334
1710812480384,2092698
1710812480425,2093392
1710812480464,2094447
1710812480504,2095737
1710812480544,2096961
1710812480584,2097813
1710812480625,2094000
1710812480665,2087343
1710812480705,2081059
1710812480745,2076998
1710812480785,2075039
1710812480826,2074338
1710812480865,2074300
1710812480906,2073530
1710812480946,2071989
1710812480986,2070243
1710812481027,2068997
1710812481066,2068587
1710812481106,2068893
1710812481146,2069473
1710812481186,2070303
1710812481227,2071423
1710812481267,2072716
1710812481307,2073171
1710812481347,2068947
1710812481387,2061848
1710812481428,2055550
1710812481467,2051485
1710812481507,2049506
1710812481547,2048948
1710812481587,2048916
1710812481628,2047926
1710812481668,2046374
1710812481708,2044806
1710812481748,2043743
1710812481788,2043745
1710812481829,2044252
1710812481868,2045289
1710812481908,2046649
1710812481949,2047973
1710812481989,2049469
1710812482030,2051014
1710812482069,2050715
1710812482109,2045421
1710812482149,2038971
1710812482189,2034400
1710812482230,2032148
1710812482270,2031535
1710812482310,2032055
1710812482350,2032453
1710812482390,2031990
1710812482431,2030817
1710812482471,2030058
1710812482511,2030105
1710812482551,2031002
1710812482591,2032303
1710812482632,2033840
1710812482671,2035647
1710812482711,2037648
1710812482751,2039581
1710812482792,2041605
1710812482832,2041948
1710812482872,2037617
1710812482912,2032226
1710812482952,2028473
1710812482992,2027082
1710812483033,2027291
1710812483073,2028530
1710812483113,2029488
1710812483153,2029571
1710812483193,2029266
1710812483234,2029030
1710812483273,2029550
1710812483313,2030850
1710812483353,2032454
1710812483394,2034639
1710812483434,2036740
1710812483474,2038759
1710812483514,2043334
1710812483554,2043463
1710812483594,2039963
1710812483635,2035801
1710812483674,2033612
1710812483714,2033261
1710812483754,2034392
1710812483795,2036356
1710812483835,2037645
1710812483875,2038284
1710812483915,2038511
1710812483955,2039023
1710812483995,2040020
1710812484036,2041559
1710812484075,2043474
1710812484115,2045855
1710812484155,2048050
1710812484195,2050478
1710812484236,2052645
1710812484276,2052745
1710812484316,2049245
1710812484356,2045507
1710812484396,2043514
1710812484437,2043295
1710812484476,2044584
1710812484516,2046401
1710812484556,2047899
1710812484596,2048601
1710812484637,2048704
1710812484677,2049214
1710812484717,2050218
1710812484757,2051764
1710812484797,2053668
1710812484838,2055667
1710812484877,2057992
1710812484917,2060324
1710812484958,2062194
1710812484999,2060240
1710812485039,2055680
1710812485079,2051744
1710812485119,2049923
1710812485159,2049637
1710812485199,2050739
1710812485240,2052063
1710812485279,2053026
1710812485319,2053027
1710812485360,2053068
1710812485400,2053360
1710812485440,2054552
1710812485480,2056040
1710812485520,2057826
1710812485560,2059856
1710812485600,2062101
1710812485641,2064169
1710812485680,2065933
1710812485720,2063487
1710812485760,2058009
1710812485801,2053172
1710812485841,2050506
1710812485881,2049692
1710812485921,2049881
1710812485961,2050671
1710812486001,2051132
1710812486042,2050731
1710812486081,2050362
1710812486121,2050394
1710812486162,2051119
1710812486202,2052523
1710812486242,2054065
1710812486282,2056026
1710812486322,2058017
1710812486362,2059995
1710812486402,2062111
1710812486443,2063557
1710812486482,2060201
1710812486522,2054595
1710812486563,2049944
1710812486603,2047657
1710812486644,2047000
1710812486683,2047242
1710812486723,2048033
1710812486763,2048173
1710812486804,2047679
1710812486844,2047262
1710812486884,2047314
1710812486924,2048044
1710812486964,2049407
1710812487004,2051022
1710812487045,2053031
1710812487084,2054892
1710812487124,2056968
1710812487165,2058885
1710812487205,2061119
1710812487245,2062022
1710812487285,2058441
1710812487325,2052955
1710812487365,2049023
1710812487405,2047282
1710812487446,2046929
1710812487485,2047620
1710812487526,2048584
1710812487566,2048952
1710812487606,2048630
1710812487647,2048334
1710812487686,2048702
1710812487726,2049730
1710812487766,2051139
1710812487806,2052929
1710812487847,2055014
1710812487887,2057020
1710812487927,2059138
1710812487967,2061091
1710812488007,2063332
1710812488048,2064474
1710812488087,2061258
1710812488127,2056466
1710812488167,2053141
1710812488207,2051767
1710812488248,2051939
1710812488288,2053214
1710812488328,2054519
1710812488368,2055242
1710812488408,2055300
1710812488449,2055297
1710812488488,2055920
1710812488528,2056955
1710812488569,2058564
1710812488609,2060441
1710812488649,2062705
1710812488689,2064726
1710812488729,2066975
1710812488769,2069299
1710812488809,2071587
1710812488850,2073071
1710812488889,2070411
1710812488930,2066603
1710812488970,2063569
1710812489010,2062499
1710812489051,2063247
1710812489090,2064908
1710812489130,2066762
1710812489170,2067930
1710812489211,2068317
1710812489251,2068785
1710812489291,2069441
1710812489331,2070627
1710812489371,2072380
1710812489411,2074413
1710812489452,2076537
1710812489491,2078723
1710812489531,2081031
1710812489572,2083373
1710812489612,2084984
1710812489653,2083163
1710812489692,2079698
1710812489732,2076949
1710812489772,2075946
1710812489812,2076571
1710812489853,2078336
1710812489893,2080365
1710812489933,2081724
1710812489973,2082656
1710812490013,2082947
1710812490054,2083812
1710812490093,2085065
1710812490133,2086738
1710812490173,2088557
1710812490213,2090717
1710812490254,2092823
1710812490294,2095136
1710812490333,2097055
1710812490374,2095568
1710812490414,2091830
1710812490455,2088233
1710812490494,2086574
1710812490534,2086549
1710812490574,2087682
1710812490614,2089434
1710812490655,2090730
1710812490694,2091245
1710812490734,2091350
1710812490775,2091562
1710812490815,2092364
1710812490855,2093513
1710812490895,2095233
1710812490935,2096833
1710812490975,2098866
1710812491015,2100820
1710812491056,2101780
1710812491095,2098510
1710812491136,2093465
1710812491175,2089390
1710812491216,2087304
1710812491256,2086610
1710812491296,2087526
1710812491336,2088726
1710812491376,2089329
1710812491416,2089190
1710812491457,2088531
1710812491496,2088541
1710812491536,2088987
1710812491576,2090092
1710812491617,2091319
1710812491657,2092942
1710812491697,2094573
1710812491737,2096232
1710812491777,2095034
1710812491817,2089519
1710812491858,2083445
1710812491897,2079346
1710812491937,2077203
1710812491977,2076726
1710812492018,2077257
1710812492058,2077849
1710812492098,2077548
1710812492138,2076591
1710812492178,2075837
1710812492218,2075967
1710812492259,2076411
1710812492298,2077523
1710812492338,2079055
1710812492378,2080654
1710812492418,2082394
1710812492459,2084054
1710812492499,2083103
1710812492539,2076700
1710812492579,2069365
1710812492619,2063725
1710812492660,2060667
1710812492699,2059356
1710812492739,2059239
1710812492779,2059510
1710812492819,2058880
1710812492860,2057728
1710812492900,2056761
1710812492940,2056408
1710812492980,2056870
1710812493020,2057923
1710812493061,2059269
1710812493100,2060987
1710812493140,2062803
1710812493180,2064521
1710812493220,2066346
1710812493261,2065563
1710812493301,2059133
1710812493341,2051579
1710812493381,2046104
1710812493421,2043282
1710812493462,2042126
1710812493501,2042363
1710812493541,2042763
1710812493581,2042512
1710812493621,2041658
1710812493662,2040806
1710812493702,2040806
1710812493742,2041460
1710812493782,2042757
1710812493822,2044282
1710812493863,2046360
1710812493902,2048479
1710812493942,2050571
1710812493982,2052583
1710812494022,2054808
1710812494063,2055549
1710812494103,2050597
1710812494143,2044080
1710812494183,2039097
1710812494223,2036687
1710812494264,2036205
1710812494303,2036860
1710812494343,2037912
1710812494383,2038416
1710812494423,2038242
1710812494464,2037904
1710812494504,2038083
1710812494544,2038998
1710812494584,2040542
1710812494624,2042442
1710812494665,2044532
1710812494704,2046947
1710812494744,2049226
1710812494784,2051636
1710812494824,2053962
1710812494865,2056467
1710812494905,2054938
1710812494945,2050062
1710812494985,2045396
1710812495025,2042743
1710812495066,2042255
1710812495106,2043123
1710812495146,2044992
1710812495186,2046471
1710812495226,2047120
1710812495266,2047322
1710812495306,2047654
1710812495346,2048653
1710812495386,2050098
1710812495426,2052270
1710812495467,2054433
1710812495507,2056922
1710812495547,2059469
1710812495587,2062082
1710812495627,2064589
1710812495668,2067070
1710812495707,2068387
1710812495747,2065244
1710812495787,2061136
1710812495827,2058128
1710812495868,2057116
1710812495908,2058010
1710812495948,2059971
1710812495988,2061952
1710812496028,2063308
1710812496069,2063988
1710812496108,2064375
1710812496148,2065203
1710812496189,2066679
1710812496229,2068470
1710812496269,2070595
1710812496309,2072979
1710812496349,2075431
1710812496389,2077932
1710812496429,2080292
1710812496470,2082814
1710812496510,2084305
1710812496550,2081873
1710812496590,2078010
1710812496630,2075245
1710812496671,2074352
1710812496710,2075157
1710812496750,2076938
1710812496791,2079012
1710812496831,2080426
1710812496871,2081215
1710812496911,2081729
1710812496951,2082451
1710812496989,2083651
1710812497029,2085275
1710812497070,2089228
1710812497109,2091463
1710812497149,2093701
1710812497189,2095940
1710812497230,2098166
1710812497270,2098330
1710812497310,2095171
1710812497350,2091795
1710812497390,2089740
1710812497430,2089318
1710812497471,2090422
1710812497510,2092359
1710812497550,2094059
1710812497590,2094940
1710812497630,2095384
1710812497671,2095691
1710812497710,2096521
1710812497751,2097467
1710812497791,2099012
1710812497831,2100766
1710812497872,2102579
1710812497911,2104572
1710812497951,2106484
1710812497991,2107516
1710812498031,2104736
1710812498072,2100862
1710812498111,2097793
1710812498151,2096649
1710812498192,2097078
1710812498232,2098515
1710812498272,2099920
1710812498312,2100881
1710812498352,2101077
1710812498392,2100986
1710812498432,2101258
1710812498473,2101980
1710812498512,2103071
1710812498552,2104540
1710812498592,2106013
1710812498632,2107849
1710812498673,2109508
1710812498713,2107857
1710812498753,2102928
1710812498793,2097842
1710812498833,2094501
1710812498874,2093206
1710812498913,2093249
1710812498953,2094289
1710812498993,2094858
1710812499033,2094434
1710812499074,2093655
1710812499113,2093002
1710812499153,2092888
1710812499194,2093425
1710812499234,2094446
1710812499274,2095594
1710812499314,2096948
1710812499354,2098590
1710812499394,2098530
1710812499434,2092965
1710812499475,2085721
1710812499514,2079589
1710812499554,2076096
1710812499594,2074351
1710812499635,2073998
1710812499675,2073961
1710812499715,2073170
1710812499755,2071464
1710812499795,2069715
1710812499835,2068637
1710812499876,2068527
1710812499915,2069063
1710812499955,2069849
1710812499995,2070995
1710812500035,2072141
1710812500076,2073659
1710812500116,2072732
1710812500156,2065762
1710812500196,2057093
1710812500236,2050594
1710812500277,2046559
1710812500316,2044193
1710812500356,2043269
1710812500396,2042508
1710812500436,2041190
1710812500477,2039121
1710812500517,2037343
1710812500557,2036296
1710812500597,2036192
1710812500637,2036724
1710812500678,2037804
1710812500717,2039160
1710812500757,2040360
1710812500797,2041841
1710812500838,2043194
1710812500878,2040775
1710812500918,2033286
1710812500958,2025673
1710812500998,2020332
1710812501038,2017591
1710812501079,2016283
1710812501119,2016199
1710812501159,2015991
1710812501199,2014794
1710812501239,2013270
1710812501280,2012088
1710812501319,2011939
1710812501359,2012632
1710812501399,2013827
1710812501439,2015470
1710812501480,2017374
1710812501520,2019098
1710812501560,2021128
1710812501600,2023135
1710812501640,2024333
1710812501681,2019874
1710812501720,2012998
1710812501760,2007575
1710812501800,2004721
1710812501841,2003714
1710812501881,2004245
1710812501921,2005292
1710812501961,2005210
1710812502001,2004491
1710812502041,2003876
1710812502082,2004042
1710812502121,2004955
1710812502162,2006474
1710812502202,2008458
1710812502242,2010783
1710812502283,2013217
1710812502322,2015713
1710812502362,2018129
1710812502402,2020659
1710812502443,2022723
1710812502483,2020360
1710812502523,2014970
1710812502563,2010394
1710812502603,2008013
1710812502643,2007934
1710812502684,2009159
1710812502723,2010759
1710812502764,2011718
1710812502804,2011778
1710812502844,2011617
1710812502885,2012131
1710812502924,2013422
1710812502964,2015295
1710812503004,2017520
1710812503045,2020003
1710812503085,2022670
1710812503125,2025296
1710812503165,2027942
1710812503205,2030697
1710812503245,2033101
1710812503286,2032412
1710812503325,2028268
1710812503366,2024176
1710812503406,2022137
1710812503446,2022079
1710812503487,2023519
1710812503526,2025775
1710812503566,2027444
1710812503606,2028204
1710812503647,2028431
1710812503687,2029096
1710812503727,2030277
1710812503767,2032095
1710812503807,2034410
1710812503847,2036837
1710812503888,2039536
1710812503927,2042103
1710812503967,2044658
1710812504008,2047372
1710812504048,2049644
1710812504088,2048112
1710812504128,2044577
1710812504168,2041620
1710812504208,2040619
1710812504248,2041382
1710812504289,2043267
1710812504328,2045702
1710812504368,2047384
1710812504408,2048226
1710812504448,2048805
1710812504489,2049625
1710812504529,2051136
1710812504569,2052890
1710812504609,2055132
1710812504649,2057438
1710812504690,2059902
1710812504729,2062408
1710812504769,2064905
1710812504809,2065559
1710812504850,2062439
1710812504890,2058728
1710812504930,2056374
1710812504970,2055874
1710812505010,2056973
1710812505050,2058834
1710812505091,2060828
1710812505130,2061740
1710812505170,2062164
1710812505210,2062580
1710812505250,2063476
1710812505291,2064579
1710812505331,2066325
1710812505371,2068268
1710812505411,2070309
1710812505451,2072127
1710812505492,2073958
1710812505531,2073796
1710812505571,2069371
1710812505611,2064478
1710812505651,2060999
1710812505692,2059805
1710812505731,2060082
1710812505772,2061487
1710812505812,2062766
1710812505852,2063166
1710812505893,2062984
1710812505932,2062809
1710812505972,2063139
1710812506012,2064083
1710812506052,2065545
1710812506093,2067334
1710812506132,2069277
1710812506173,2071306
1710812506213,2073308
1710812506253,2074203
1710812506294,2069378
1710812506333,2062682
1710812506373,2057189
1710812506413,2054209
1710812506453,2052864
1710812506494,2053062
1710812506534,2053626
1710812506574,2053500
1710812506614,2052546
1710812506654,2051679
1710812506695,2051318
1710812506734,2051799
1710812506774,2052589
1710812506814,2054027
1710812506854,2055668
1710812506895,2057624
1710812506934,2059348
1710812506974,2060965
1710812507015,2060075
1710812507055,2053671
1710812507096,2046184
1710812507135,2040694
1710812507175,2037754
1710812507215,2036537
1710812507255,2036786
1710812507296,2037036
1710812507335,2036717
1710812507376,2035715
1710812507416,2034917
1710812507456,2034720
1710812507497,2035400
1710812507536,2036534
1710812507576,2038301
1710812507616,2040151
1710812507656,2042158
1710812507697,2044180
1710812507737,2046197
1710812507777,2048291
1710812507817,2047565
1710812507857,2041647
1710812507898,2034916
1710812507937,2030457
1710812507977,2028384
1710812508017,2028036
1710812508058,2028944
1710812508099,2029420
1710812508138,2029289
1710812508178,2028272
1710812508218,2027690
1710812508258,2027822
1710812508299,2028852
1710812508339,2030475
1710812508378,2032321
1710812508419,2034334
1710812508459,2036692
1710812508500,2038842
1710812508539,2040984
1710812508579,2043295
1710812508619,2044543
1710812508659,2040505
1710812508700,2034465
1710812508740,2030088
1710812508780,2028215
1710812508820,2028025
1710812508860,2029407
1710812508901,2030795
1710812508941,2031371
1710812508981,2031045
1710812509022,2030638
1710812509062,2031056
1710812509103,2032307
1710812509142,2033857
1710812509182,2036011
1710812509222,2038375
1710812509262,2040778
1710812509303,2043104
1710812509343,2045598
1710812509383,2047978
1710812509423,2049851
1710812509463,2046884
1710812509504,2041863
1710812509544,2037925
1710812509584,2036211
1710812509624,2036394
1710812509664,2037956
1710812509705,2040009
1710812509744,2041234
1710812509784,2041673
1710812509824,2041746
1710812509865,2042257
1710812509905,2043538
1710812509945,2045251
1710812509985,2047385
1710812510025,2049680
1710812510065,2052180
1710812510106,2054555
1710812510146,2057064
1710812510186,2059525
1710812510226,2060030
1710812510266,2056640
