time,ecg
1710812428223,679
1710812428231,220
1710812428238,-289
1710812428246,-287
1710812428254,-17
1710812428261,-19
1710812428269,-63
1710812428277,41
1710812428284,71
1710812428292,31
1710812428300,46
1710812428307,66
1710812428315,56
1710812428323,63
1710812428329,71
1710812428337,68
1710812428345,80
1710812428353,88
1710812428361,95
1710812428369,115
1710812428376,122
1710812428384,120
1710812428392,132
1710812428399,149
1710812428407,157
1710812428415,166
1710812428422,179
1710812428430,193
1710812428438,201
1710812428445,188
1710812428453,181
1710812428461,179
1710812428468,154
1710812428476,125
1710812428484,115
1710812428492,105
1710812428499,71
1710812428507,41
1710812428515,29
1710812428521,17
1710812428529,17
1710812428537,29
1710812428545,24
1710812428553,19
1710812428561,34
1710812428568,39
1710812428576,31
1710812428584,41
1710812428591,56
1710812428599,49
1710812428607,46
1710812428614,61
1710812428622,53
1710812428630,41
1710812428637,63
1710812428645,80
1710812428653,78
1710812428660,68
1710812428668,61
1710812428676,66
1710812428683,78
1710812428691,78
1710812428699,66
1710812428705,61
1710812428713,53
1710812428721,46
1710812428729,49
1710812428737,51
1710812428745,44
1710812428752,44
1710812428760,53
1710812428768,61
1710812428776,63
1710812428783,61
1710812428791,61
1710812428799,58
1710812428806,58
1710812428814,73
1710812428822,88
1710812428829,90
1710812428837,85
1710812428845,73
1710812428852,51
1710812428860,34
1710812428868,39
1710812428875,49
1710812428883,51
1710812428891,51
1710812428897,46
1710812428905,44
1710812428913,76
1710812428921,184
1710812428929,412
1710812428937,684
1710812428944,728
1710812428952,333
1710812428960,-220
1710812428967,-326
1710812428975,-58
1710812428983,0
1710812428990,-51
1710812428998,34
1710812429006,68
1710812429013,29
1710812429021,46
1710812429029,73
1710812429037,66
1710812429044,66
1710812429052,73
1710812429060,78
1710812429067,83
1710812429075,90
1710812429083,105
1710812429089,120
1710812429097,117
1710812429105,112
1710812429113,125
1710812429121,139
1710812429129,147
1710812429136,157
1710812429144,166
1710812429152,181
1710812429159,191
1710812429167,191
1710812429175,188
1710812429182,179
1710812429190,154
1710812429198,132
1710812429205,115
1710812429213,85
1710812429221,56
1710812429228,41
1710812429236,31
1710812429244,17
1710812429251,7
1710812429259,12
1710812429267,14
1710812429273,17
1710812429281,22
1710812429289,19
1710812429297,19
1710812429305,24
1710812429313,24
1710812429321,24
1710812429328,39
1710812429336,39
1710812429344,19
1710812429351,9
1710812429359,29
1710812429367,39
1710812429374,34
1710812429382,39
1710812429390,39
1710812429397,39
1710812429405,39
1710812429413,34
1710812429420,31
1710812429428,34
1710812429436,34
1710812429443,39
1710812429451,39
1710812429459,29
1710812429465,24
1710812429473,29
1710812429481,34
1710812429489,31
1710812429497,26
1710812429505,29
1710812429512,39
1710812429520,36
1710812429528,31
1710812429535,31
1710812429543,44
1710812429551,53
1710812429558,56
1710812429566,61
1710812429574,71
1710812429582,56
1710812429589,17
1710812429597,2
1710812429605,14
1710812429612,19
1710812429620,7
1710812429628,2
1710812429635,9
1710812429643,14
1710812429651,22
1710812429657,88
1710812429665,274
1710812429673,564
1710812429681,745
1710812429689,529
1710812429697,-51
1710812429704,-422
1710812429712,-242
1710812429720,-31
1710812429727,-53
1710812429735,-24
1710812429743,31
1710812429750,14
1710812429758,12
1710812429766,29
1710812429773,31
1710812429781,39
1710812429789,46
1710812429796,34
1710812429804,34
1710812429812,56
1710812429819,63
1710812429827,58
1710812429835,71
1710812429843,88
1710812429849,100
1710812429857,110
1710812429865,125
1710812429873,142
1710812429881,154
1710812429889,161
1710812429896,171
1710812429904,181
1710812429912,179
1710812429919,169
1710812429927,157
1710812429935,139
1710812429942,112
1710812429950,83
1710812429958,61
1710812429965,39
1710812429973,17
1710812429981,4
1710812429988,4
1710812429996,4
1710812430004,2
1710812430011,7
1710812430019,14
1710812430027,17
1710812430033,19
1710812430041,26
1710812430049,36
1710812430057,41
1710812430065,44
1710812430073,49
1710812430080,56
1710812430088,63
1710812430096,66
1710812430103,68
1710812430111,68
1710812430119,66
1710812430127,58
1710812430134,58
1710812430142,66
1710812430150,66
1710812430157,61
1710812430165,56
1710812430173,53
1710812430180,51
1710812430188,49
1710812430196,53
1710812430203,56
1710812430211,51
1710812430219,44
1710812430225,44
1710812430233,49
1710812430241,53
1710812430249,56
1710812430257,58
1710812430265,61
1710812430272,58
1710812430280,61
1710812430288,66
1710812430295,58
1710812430303,36
1710812430311,22
1710812430318,34
1710812430326,49
1710812430334,53
1710812430341,63
1710812430349,73
1710812430357,58
1710812430365,29
1710812430372,24
1710812430380,41
1710812430388,44
1710812430395,41
1710812430403,46
1710812430411,51
1710812430417,46
1710812430425,66
1710812430433,159
1710812430441,375
1710812430449,669
1710812430457,777
1710812430464,422
1710812430472,-193
1710812430480,-422
1710812430487,-166
1710812430495,-9
1710812430503,-29
1710812430510,19
1710812430518,51
1710812430526,29
1710812430533,41
1710812430541,66
1710812430549,66
1710812430556,73
1710812430564,85
1710812430572,85
1710812430579,88
1710812430587,103
1710812430595,110
1710812430601,115
1710812430609,125
1710812430617,134
1710812430625,137
1710812430633,134
1710812430641,142
1710812430649,161
1710812430656,176
1710812430664,181
1710812430672,186
1710812430679,196
1710812430687,196
1710812430695,181
1710812430702,166
1710812430710,154
1710812430718,132
1710812430725,100
1710812430733,76
1710812430741,56
1710812430748,39
1710812430756,24
1710812430764,17
1710812430771,19
1710812430779,19
1710812430787,19
1710812430793,26
1710812430801,31
1710812430809,34
1710812430817,36
1710812430825,44
1710812430833,49
1710812430840,49
1710812430848,49
1710812430856,46
1710812430863,51
1710812430871,56
1710812430879,51
1710812430886,53
1710812430894,63
1710812430902,63
1710812430909,61
1710812430917,63
1710812430925,66
1710812430932,66
1710812430940,63
1710812430948,66
1710812430956,68
1710812430963,71
1710812430971,71
1710812430979,73
1710812430985,73
1710812430993,71
1710812431001,71
1710812431009,73
1710812431017,73
1710812431025,68
1710812431032,66
1710812431040,63
1710812431048,61
1710812431055,56
1710812431063,53
1710812431071,58
1710812431078,63
1710812431086,66
1710812431094,63
1710812431101,56
1710812431109,53
1710812431117,63
1710812431124,76
1710812431132,76
1710812431140,78
1710812431147,88
1710812431155,80
1710812431163,51
1710812431169,36
1710812431177,46
1710812431185,51
1710812431193,56
1710812431201,61
1710812431209,61
1710812431217,63
1710812431224,78
1710812431232,132
1710812431240,296
1710812431247,588
1710812431255,780
1710812431263,542
1710812431270,-76
1710812431278,-444
1710812431286,-233
1710812431293,4
1710812431301,-14
1710812431309,7
1710812431316,63
1710812431324,46
1710812431332,44
1710812431339,73
1710812431347,80
1710812431355,78
1710812431361,85
1710812431369,93
1710812431377,98
1710812431385,100
1710812431393,103
1710812431401,110
1710812431408,115
1710812431416,120
1710812431424,134
1710812431431,147
1710812431439,159
1710812431447,171
1710812431454,181
1710812431462,191
1710812431470,201
1710812431477,198
1710812431485,198
1710812431493,201
1710812431501,186
1710812431508,161
1710812431516,144
1710812431524,125
1710812431531,90
1710812431539,56
1710812431547,41
1710812431553,31
1710812431561,14
1710812431569,2
1710812431577,4
1710812431585,9
1710812431593,2
1710812431600,-7
1710812431608,4
1710812431616,19
1710812431623,22
1710812431631,22
1710812431639,19
1710812431646,22
1710812431654,24
1710812431662,31
1710812431669,39
1710812431677,44
1710812431685,49
1710812431692,56
1710812431700,63
1710812431708,66
1710812431715,66
1710812431723,66
1710812431731,66
1710812431737,66
1710812431745,53
1710812431753,51
1710812431761,56
1710812431769,56
1710812431777,51
1710812431785,53
1710812431792,58
1710812431800,61
1710812431808,58
1710812431815,61
1710812431823,63
1710812431831,63
1710812431838,66
1710812431846,71
1710812431854,76
1710812431861,76
1710812431869,76
1710812431877,76
1710812431884,80
1710812431892,78
1710812431900,76
1710812431907,80
1710812431915,80
1710812431923,73
1710812431929,66
1710812431937,68
1710812431945,78
1710812431953,88
1710812431961,98
1710812431969,112
1710812431976,125
1710812431984,117
1710812431992,88
1710812431999,78
1710812432007,88
1710812432015,85
1710812432022,80
1710812432030,90
1710812432038,95
1710812432046,90
1710812432053,105
1710812432061,184
1710812432069,380
1710812432076,664
1710812432084,790
1710812432092,476
1710812432099,-154
1710812432107,-434
1710812432115,-157
1710812432121,46
1710812432129,2
1710812432137,31
1710812432145,73
1710812432153,53
1710812432161,58
1710812432168,83
1710812432176,85
1710812432184,90
1710812432191,100
1710812432199,105
1710812432207,110
1710812432214,120
1710812432222,122
1710812432230,125
1710812432237,134
1710812432245,144
1710812432253,149
1710812432260,157
1710812432268,174
1710812432276,186
1710812432283,188
1710812432291,193
1710812432299,203
1710812432307,203
1710812432313,201
1710812432321,198
1710812432329,191
1710812432337,174
1710812432345,152
1710812432353,130
1710812432360,105
1710812432368,78
1710812432376,56
1710812432383,44
1710812432391,36
1710812432399,29
1710812432406,29
1710812432414,31
1710812432422,34
1710812432429,36
1710812432437,41
1710812432445,49
1710812432452,56
1710812432460,56
1710812432468,53
1710812432475,61
1710812432483,63
1710812432491,56
1710812432497,53
1710812432505,56
1710812432513,58
1710812432521,58
1710812432529,58
1710812432537,63
1710812432544,68
1710812432552,63
1710812432560,63
1710812432568,68
1710812432575,68
1710812432583,58
1710812432591,56
1710812432598,61
1710812432606,61
1710812432614,56
1710812432621,53
1710812432629,56
1710812432637,51
1710812432644,39
1710812432652,39
1710812432660,51
1710812432667,49
1710812432675,44
1710812432683,46
1710812432689,53
1710812432697,53
1710812432705,56
1710812432713,61
1710812432721,63
1710812432729,66
1710812432736,71
1710812432744,73
1710812432752,73
1710812432759,73
1710812432767,68
1710812432775,73
1710812432782,90
1710812432790,98
1710812432798,98
1710812432805,110
1710812432813,112
1710812432821,80
1710812432828,51
1710812432836,58
1710812432844,76
1710812432852,76
1710812432859,76
1710812432867,83
1710812432875,80
1710812432881,83
1710812432889,152
1710812432897,355
1710812432905,642
1710812432913,763
1710812432921,441
1710812432928,-184
1710812432936,-441
1710812432944,-147
1710812432951,51
1710812432959,7
1710812432967,46
1710812432974,88
1710812432982,53
1710812432990,63
1710812432997,93
1710812433005,88
1710812433013,90
1710812433020,103
1710812433028,105
1710812433036,105
1710812433043,112
1710812433051,120
1710812433059,122
1710812433065,125
1710812433073,134
1710812433081,147
1710812433089,154
1710812433097,164
1710812433105,176
1710812433112,186
1710812433120,191
1710812433128,193
1710812433135,198
1710812433143,196
1710812433151,174
1710812433159,152
1710812433166,147
1710812433174,132
1710812433182,95
1710812433189,56
1710812433197,36
1710812433205,22
1710812433212,4
1710812433220,-2
1710812433228,-4
1710812433235,-4
1710812433243,-2
1710812433251,0
1710812433257,7
1710812433265,14
1710812433273,22
1710812433281,26
1710812433289,36
1710812433297,39
1710812433304,44
1710812433312,51
1710812433320,53
1710812433327,51
1710812433335,46
1710812433343,46
1710812433350,53
1710812433358,58
1710812433366,58
1710812433373,53
1710812433381,56
1710812433389,56
1710812433396,49
1710812433404,49
1710812433412,56
1710812433420,58
1710812433427,53
1710812433435,51
1710812433443,58
1710812433449,66
1710812433457,63
1710812433465,63
1710812433473,68
1710812433481,68
1710812433489,68
1710812433496,71
1710812433504,73
1710812433512,66
1710812433519,58
1710812433527,66
1710812433535,73
1710812433542,71
1710812433550,68
1710812433558,76
1710812433565,78
1710812433573,73
1710812433581,73
1710812433588,76
1710812433596,76
1710812433604,73
1710812433611,73
1710812433619,78
1710812433627,90
1710812433633,105
1710812433641,110
1710812433649,105
1710812433657,66
1710812433665,24
1710812433673,31
1710812433681,51
1710812433688,46
1710812433696,41
1710812433704,44
1710812433711,44
1710812433719,58
1710812433727,132
1710812433734,321
1710812433742,598
1710812433750,714
1710812433757,392
1710812433765,-218
1710812433773,-446
1710812433780,-149
1710812433788,29
1710812433796,-24
1710812433803,26
1710812433811,83
1710812433819,49
1710812433825,49
1710812433833,80
1710812433841,80
1710812433849,76
1710812433857,85
1710812433865,85
1710812433872,78
1710812433880,78
1710812433888,85
1710812433895,93
1710812433903,95
1710812433911,100
1710812433918,115
1710812433926,130
1710812433934,137
1710812433942,142
1710812433949,152
1710812433957,169
1710812433965,176
1710812433972,171
1710812433980,164
1710812433988,159
1710812433995,142
1710812434003,122
1710812434011,110
1710812434017,90
1710812434025,66
1710812434033,44
1710812434041,29
1710812434049,17
1710812434057,4
1710812434064,2
1710812434072,4
1710812434080,0
1710812434087,-2
1710812434095,7
1710812434103,19
1710812434110,24
1710812434118,26
1710812434126,29
1710812434133,34
1710812434141,41
1710812434149,46
1710812434156,49
1710812434164,49
1710812434172,41
1710812434179,44
1710812434187,51
1710812434195,53
1710812434201,53
1710812434209,56
1710812434217,53
1710812434225,46
1710812434233,39
1710812434241,31
1710812434249,31
1710812434256,39
1710812434264,44
1710812434272,41
1710812434279,41
1710812434287,46
1710812434295,51
1710812434302,53
1710812434310,53
1710812434318,53
1710812434325,58
1710812434333,56
1710812434341,56
1710812434348,63
1710812434356,66
1710812434364,61
1710812434371,63
1710812434379,68
1710812434387,66
1710812434393,66
1710812434401,73
1710812434409,76
1710812434417,73
1710812434425,78
1710812434433,95
1710812434440,100
1710812434448,73
1710812434456,46
1710812434463,53
1710812434471,68
1710812434479,68
1710812434486,68
1710812434494,68
1710812434502,61
1710812434509,73
1710812434517,122
1710812434525,260
1710812434533,517
1710812434540,716
1710812434548,564
1710812434556,24
1710812434563,-365
1710812434571,-193
1710812434579,39
1710812434585,-14
1710812434593,-9
1710812434601,80
1710812434609,61
1710812434617,31
1710812434625,61
1710812434632,63
1710812434640,56
1710812434648,66
1710812434655,68
1710812434663,66
1710812434671,68
1710812434678,68
1710812434686,71
1710812434694,85
1710812434701,95
1710812434709,103
1710812434717,112
1710812434724,127
1710812434732,139
1710812434740,149
1710812434747,152
1710812434755,157
1710812434763,159
1710812434769,144
1710812434777,127
1710812434785,117
1710812434793,105
1710812434801,85
1710812434809,63
1710812434817,44
1710812434824,22
1710812434832,4
1710812434840,-4
1710812434847,-14
1710812434855,-26
1710812434863,-29
1710812434870,-26
1710812434878,-24
1710812434886,-19
1710812434893,-14
1710812434901,-7
1710812434909,0
1710812434916,9
1710812434924,17
1710812434932,19
1710812434939,24
1710812434947,24
1710812434955,17
1710812434961,17
1710812434969,29
1710812434977,31
1710812434985,26
1710812434993,29
1710812435001,36
1710812435008,29
1710812435016,24
1710812435024,29
1710812435031,36
1710812435039,31
1710812435047,29
1710812435054,36
1710812435062,44
1710812435070,41
1710812435078,39
1710812435085,44
1710812435093,44
1710812435101,39
1710812435108,31
1710812435116,34
1710812435124,49
1710812435131,51
1710812435139,31
1710812435147,29
1710812435153,49
1710812435161,61
1710812435169,66
1710812435177,63
1710812435185,58
1710812435193,63
1710812435200,51
1710812435208,22
1710812435216,19
1710812435223,36
1710812435231,39
1710812435239,44
1710812435246,51
1710812435254,44
1710812435262,39
1710812435269,68
1710812435277,159
1710812435285,368
1710812435292,635
1710812435300,687
1710812435308,299
1710812435316,-252
1710812435323,-338
1710812435331,-51
1710812435339,4
1710812435345,-66
1710812435353,19
1710812435361,66
1710812435369,24
1710812435377,24
1710812435385,41
1710812435392,44
1710812435400,53
1710812435408,63
1710812435415,68
1710812435423,80
1710812435431,85
1710812435438,78
1710812435446,85
1710812435454,103
1710812435461,107
1710812435469,107
1710812435477,120
1710812435484,139
1710812435492,147
1710812435500,142
1710812435507,142
1710812435515,149
1710812435523,154
1710812435529,152
1710812435537,142
1710812435545,132
1710812435553,122
1710812435561,105
1710812435569,76
1710812435576,53
1710812435584,41
1710812435592,24
1710812435600,7
1710812435607,2
1710812435615,0
1710812435623,-9
1710812435630,-9
1710812435638,-2
1710812435646,0
1710812435653,7
1710812435661,14
1710812435669,12
1710812435676,9
1710812435684,17
1710812435692,12
1710812435699,14
1710812435707,26
1710812435715,29
1710812435721,31
1710812435729,36
1710812435737,41
1710812435745,39
1710812435753,36
1710812435761,39
1710812435768,34
1710812435776,26
1710812435784,41
1710812435791,58
1710812435799,44
1710812435807,34
1710812435814,56
1710812435822,56
1710812435830,31
1710812435837,26
1710812435845,34
1710812435853,34
1710812435860,36
1710812435868,44
1710812435876,46
1710812435883,53
1710812435891,56
1710812435899,63
1710812435907,88
1710812435913,90
1710812435921,85
1710812435929,93
1710812435937,80
1710812435945,46
1710812435953,36
1710812435960,51
1710812435968,58
1710812435976,61
1710812435983,66
1710812435991,66
1710812435999,63
1710812436006,98
1710812436014,223
1710812436022,466
1710812436029,718
1710812436037,691
1710812436045,230
1710812436052,-277
1710812436060,-260
1710812436068,9
1710812436075,2
1710812436083,-44
1710812436091,49
1710812436097,58
1710812436105,22
1710812436113,51
1710812436121,76
1710812436129,68
1710812436137,73
1710812436144,88
1710812436152,90
1710812436160,85
1710812436168,100
1710812436175,110
1710812436183,110
1710812436191,120
1710812436198,117
1710812436206,112
1710812436214,134
1710812436221,157
1710812436229,157
1710812436237,157
1710812436244,169
1710812436252,171
1710812436260,164
1710812436267,157
1710812436275,154
1710812436283,142
1710812436289,125
1710812436297,105
1710812436305,76
1710812436313,49
1710812436321,41
1710812436329,29
1710812436336,12
1710812436344,7
1710812436352,14
1710812436359,12
1710812436367,12
1710812436375,24
1710812436382,26
1710812436390,19
1710812436398,22
1710812436405,22
1710812436413,24
1710812436421,41
1710812436428,53
1710812436436,46
1710812436444,39
1710812436452,46
1710812436459,58
1710812436467,49
1710812436475,41
1710812436481,51
1710812436489,56
1710812436497,53
1710812436505,53
1710812436513,56
1710812436521,53
1710812436528,49
1710812436536,46
1710812436544,61
1710812436551,71
1710812436559,53
1710812436567,46
1710812436574,58
1710812436582,61
1710812436590,56
1710812436597,63
1710812436605,71
1710812436613,66
1710812436620,73
1710812436628,80
1710812436636,88
1710812436643,100
1710812436651,115
1710812436659,107
1710812436665,73
1710812436673,53
1710812436681,66
1710812436689,73
1710812436697,61
1710812436705,56
1710812436713,66
1710812436720,71
1710812436728,78
1710812436736,125
1710812436743,242
1710812436751,478
1710812436759,731
1710812436766,701
1710812436774,247
1710812436782,-267
1710812436789,-279
1710812436797,-4
1710812436805,19
1710812436812,-22
1710812436820,68
1710812436828,80
1710812436835,34
1710812436843,63
1710812436851,90
1710812436857,78
1710812436865,83
1710812436873,103
1710812436881,103
1710812436889,107
1710812436897,117
1710812436904,117
1710812436912,125
1710812436920,139
1710812436927,142
1710812436935,137
1710812436943,149
1710812436950,174
1710812436958,181
1710812436966,184
1710812436973,196
1710812436981,196
1710812436989,193
1710812436996,198
1710812437004,191
1710812437012,169
1710812437020,147
1710812437027,115
1710812437035,85
1710812437043,73
1710812437049,58
1710812437057,39
1710812437065,26
1710812437073,14
1710812437081,12
1710812437089,26
1710812437096,29
1710812437104,22
1710812437112,19
1710812437119,22
1710812437127,24
1710812437135,31
1710812437142,39
1710812437150,41
1710812437158,49
1710812437165,58
1710812437173,61
1710812437181,66
1710812437188,76
1710812437196,68
1710812437204,61
1710812437211,68
1710812437219,76
1710812437227,68
1710812437233,66
1710812437241,76
1710812437249,76
1710812437257,68
1710812437265,63
1710812437273,61
1710812437281,53
1710812437288,51
1710812437296,53
1710812437304,51
1710812437311,41
1710812437319,41
1710812437327,53
1710812437334,46
1710812437342,41
1710812437350,53
1710812437357,61
1710812437365,68
1710812437373,83
1710812437380,90
1710812437388,90
1710812437396,80
1710812437403,63
1710812437411,56
1710812437419,53
1710812437425,56
1710812437433,66
1710812437441,66
1710812437449,58
1710812437457,63
1710812437465,80
1710812437472,110
1710812437480,218
1710812437488,471
1710812437495,736
1710812437503,706
1710812437511,242
1710812437518,-282
1710812437526,-294
1710812437534,-31
1710812437541,-9
1710812437549,-36
1710812437557,41
1710812437565,41
1710812437572,12
1710812437580,41
1710812437588,56
1710812437595,39
1710812437603,39
1710812437611,56
1710812437617,58
1710812437625,56
1710812437633,66
1710812437641,73
1710812437649,78
1710812437657,90
1710812437664,105
1710812437672,115
1710812437680,127
1710812437687,139
1710812437695,149
1710812437703,149
1710812437710,149
1710812437718,157
1710812437726,164
1710812437733,161
1710812437741,147
1710812437749,132
1710812437756,115
1710812437764,88
1710812437772,53
1710812437779,26
1710812437787,17
1710812437795,7
1710812437801,-4
1710812437809,-14
1710812437817,-17
1710812437825,-12
1710812437833,-14
1710812437841,-22
1710812437849,-17
1710812437856,-7
1710812437864,-4
1710812437872,2
1710812437879,19
1710812437887,24
1710812437895,22
1710812437902,26
1710812437910,36
1710812437918,41
1710812437925,44
1710812437933,51
1710812437941,56
1710812437948,53
1710812437956,51
1710812437964,58
1710812437971,63
1710812437979,61
1710812437987,56
1710812437993,53
1710812438001,56
1710812438009,51
1710812438017,46
1710812438025,53
1710812438033,56
1710812438040,51
1710812438048,51
1710812438056,51
1710812438063,51
1710812438071,46
1710812438079,36
1710812438086,31
1710812438094,36
1710812438102,39
1710812438110,34
1710812438117,34
1710812438125,36
1710812438133,36
1710812438140,41
1710812438148,56
1710812438156,73
1710812438163,80
1710812438171,66
1710812438179,39
1710812438185,29
1710812438193,39
1710812438201,44
1710812438209,39
1710812438217,36
1710812438225,29
1710812438232,19
1710812438240,36
1710812438248,100
1710812438255,250
1710812438263,529
1710812438271,770
1710812438278,637
1710812438286,73
1710812438294,-395
1710812438301,-294
1710812438309,-41
1710812438317,-31
1710812438324,-22
1710812438332,41
1710812438340,36
1710812438347,29
1710812438355,58
1710812438363,63
1710812438369,51
1710812438377,56
1710812438385,71
1710812438393,80
1710812438401,85
1710812438409,88
1710812438417,100
1710812438424,112
1710812438432,120
1710812438440,127
1710812438447,139
1710812438455,152
1710812438463,166
1710812438470,181
1710812438478,193
1710812438486,201
1710812438493,206
1710812438501,203
1710812438509,203
1710812438516,198
1710812438524,181
1710812438532,157
1710812438539,130
1710812438547,95
1710812438555,58
1710812438561,34
1710812438569,24
1710812438577,17
1710812438585,4
1710812438593,0
1710812438601,7
1710812438608,12
1710812438616,14
1710812438624,22
1710812438631,29
1710812438639,34
1710812438647,39
1710812438655,41
1710812438662,46
1710812438670,51
1710812438678,56
1710812438685,58
1710812438693,68
1710812438701,73
1710812438708,71
1710812438716,66
1710812438724,68
1710812438731,63
1710812438739,49
1710812438747,51
1710812438753,61
1710812438761,53
1710812438769,44
1710812438777,46
1710812438785,49
1710812438793,46
1710812438800,46
1710812438808,53
1710812438816,56
1710812438823,49
1710812438831,49
1710812438839,53
1710812438846,51
1710812438854,51
1710812438862,58
1710812438869,58
1710812438877,56
1710812438885,61
1710812438892,63
1710812438900,66
1710812438908,66
1710812438915,61
1710812438923,63
1710812438931,68
1710812438939,66
1710812438945,63
1710812438953,73
1710812438961,85
1710812438969,95
1710812438977,110
1710812438985,122
1710812438992,110
1710812439000,83
1710812439008,73
1710812439015,83
1710812439023,93
1710812439031,93
1710812439038,93
1710812439046,93
1710812439054,90
1710812439061,107
1710812439069,179
1710812439077,370
1710812439084,669
1710812439092,836
1710812439100,566
1710812439107,-51
1710812439115,-385
1710812439123,-176
1710812439129,22
1710812439137,4
1710812439145,34
1710812439153,78
1710812439161,63
1710812439169,68
1710812439176,93
1710812439184,95
1710812439192,95
1710812439200,110
1710812439207,117
1710812439215,117
1710812439223,112
1710812439230,117
1710812439238,127
1710812439246,134
1710812439253,142
1710812439261,154
1710812439269,166
1710812439276,176
1710812439284,181
1710812439292,191
1710812439299,206
1710812439307,211
1710812439315,215
1710812439321,220
1710812439329,208
1710812439337,179
1710812439345,154
1710812439353,144
1710812439361,117
1710812439368,80
1710812439376,58
1710812439384,41
1710812439391,24
1710812439399,14
1710812439407,14
1710812439414,14
1710812439422,14
1710812439430,22
1710812439437,26
1710812439445,29
1710812439453,31
1710812439460,34
1710812439468,39
1710812439476,49
1710812439484,46
1710812439491,44
1710812439499,56
1710812439507,63
1710812439513,56
1710812439521,56
1710812439529,58
1710812439537,63
1710812439545,66
1710812439553,68
1710812439560,66
1710812439568,68
1710812439576,66
1710812439583,66
1710812439591,71
1710812439599,68
1710812439606,66
1710812439614,66
1710812439622,68
1710812439629,68
1710812439637,63
1710812439645,63
1710812439652,66
1710812439660,71
1710812439668,73
1710812439675,73
1710812439683,78
1710812439691,83
1710812439697,83
1710812439705,80
1710812439713,83
1710812439721,78
1710812439729,71
1710812439737,78
1710812439745,85
1710812439752,83
1710812439760,88
1710812439768,93
1710812439775,90
1710812439783,80
1710812439791,73
1710812439798,76
1710812439806,85
1710812439814,90
1710812439821,95
1710812439829,112
1710812439837,125
1710812439844,98
1710812439852,58
1710812439860,56
1710812439867,76
1710812439875,78
1710812439883,76
1710812439889,83
1710812439897,88
1710812439905,85
1710812439913,107
1710812439921,186
1710812439929,387
1710812439936,682
1710812439944,817
1710812439952,502
1710812439959,-120
1710812439967,-395
1710812439975,-132
1710812439982,51
1710812439990,12
1710812439998,44
1710812440006,90
1710812440013,71
1710812440021,71
1710812440029,93
1710812440036,98
1710812440044,103
1710812440052,110
1710812440059,107
1710812440067,112
1710812440075,125
1710812440081,132
1710812440089,134
1710812440097,144
1710812440105,154
1710812440113,157
1710812440121,159
1710812440128,176
1710812440136,193
1710812440144,201
1710812440151,211
1710812440159,223
1710812440167,228
1710812440174,220
1710812440182,211
1710812440190,206
1710812440197,193
1710812440205,169
1710812440213,139
1710812440220,105
1710812440228,71
1710812440236,49
1710812440243,39
1710812440251,29
1710812440259,26
1710812440265,26
1710812440273,24
1710812440281,26
1710812440289,31
1710812440297,29
1710812440305,29
1710812440313,39
1710812440320,46
1710812440328,49
1710812440336,51
1710812440343,56
1710812440351,56
1710812440359,53
1710812440366,58
1710812440374,68
1710812440382,71
1710812440389,68
1710812440397,73
1710812440405,78
1710812440412,76
1710812440420,68
1710812440428,73
1710812440435,73
1710812440443,68
1710812440451,71
1710812440457,80
1710812440465,80
1710812440473,78
1710812440481,78
1710812440489,85
1710812440497,85
1710812440504,83
1710812440512,80
1710812440520,78
1710812440527,76
1710812440535,73
1710812440543,76
1710812440550,80
1710812440558,83
1710812440566,76
1710812440573,73
1710812440581,80
1710812440589,85
1710812440597,83
1710812440604,88
1710812440612,90
1710812440620,90
1710812440627,93
1710812440635,98
1710812440643,93
1710812440649,88
1710812440657,93
1710812440665,103
1710812440673,112
1710812440681,127
1710812440689,139
1710812440696,137
1710812440704,115
1710812440712,85
1710812440719,73
1710812440727,73
1710812440735,78
1710812440742,78
1710812440750,78
1710812440758,78
1710812440765,80
1710812440773,117
1710812440781,245
1710812440788,507
1710812440796,760
1710812440804,689
1710812440811,157
1710812440819,-372
1710812440827,-311
1710812440833,2
1710812440841,34
1710812440849,12
1710812440857,85
1710812440865,85
1710812440873,61
1710812440881,88
1710812440888,100
1710812440896,88
1710812440904,93
1710812440911,107
1710812440919,110
1710812440927,115
1710812440934,120
1710812440942,125
1710812440950,127
1710812440957,130
1710812440965,137
1710812440973,154
1710812440980,164
1710812440988,174
1710812440996,188
1710812441003,201
1710812441011,208
1710812441019,211
1710812441025,211
1710812441033,211
1710812441041,201
1710812441049,184
1710812441057,161
1710812441065,139
1710812441072,110
1710812441080,73
1710812441088,49
1710812441095,36
1710812441103,22
1710812441111,12
1710812441119,9
1710812441126,9
1710812441134,9
1710812441142,9
1710812441149,14
1710812441157,24
1710812441165,34
1710812441172,39
1710812441180,41
1710812441188,49
1710812441195,58
1710812441203,61
1710812441211,66
1710812441217,66
1710812441225,58
1710812441233,56
1710812441241,63
1710812441249,71
1710812441257,66
1710812441264,63
1710812441272,71
1710812441280,68
1710812441287,63
1710812441295,66
1710812441303,68
1710812441310,66
1710812441318,61
1710812441326,63
1710812441333,68
1710812441341,71
1710812441349,68
1710812441356,68
1710812441364,76
1710812441372,78
1710812441379,76
1710812441387,80
1710812441395,85
1710812441403,83
1710812441409,83
1710812441417,85
1710812441425,88
1710812441433,85
1710812441441,78
1710812441449,83
1710812441456,85
1710812441464,78
1710812441472,78
1710812441479,88
1710812441487,90
1710812441495,85
1710812441502,80
1710812441510,80
1710812441518,78
1710812441525,80
1710812441533,88
1710812441541,103
1710812441548,115
